strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DOM/2016/MA_WGS16_009	zika	KY785478	2016-05-24	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785478	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_011	zika	KY785484	2016-06-06	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785484	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_013	zika	KY785473	2016-06-15	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785473	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_014	zika	KY785470	2016-06-18	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785470	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_020	zika	KY785460	2016-06-30	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785460	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_024	zika	KY785435	2016-07-07	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785435	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_031	zika	KY785434	2016-08-17	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785434	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_036	zika	KY785447	2016-09-22	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785447	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
DOM/2016/MA_WGS16_040	zika	KY785413	2016-10-06	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785413	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
Dominican_Rep_Rus_3ALT_2016	zika	MF098764	2016-05-11	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Karan et al	https://www.ncbi.nlm.nih.gov/nuccore/MF098764	Imported cases of Zika virus disease in Russia in 2016-2017	Unpublished	?
Dominican_Rep_Rus_4MRG_2016	zika	MF098765	2016-05-23	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Karan et al	https://www.ncbi.nlm.nih.gov/nuccore/MF098765	Imported cases of Zika virus disease in Russia in 2016-2017	Unpublished	?
Dominican_Rep_Rus_5RMN_2016	zika	MF098766	2016-05-31	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Karan et al	https://www.ncbi.nlm.nih.gov/nuccore/MF098766	Imported cases of Zika virus disease in Russia in 2016-2017	Unpublished	?
Dominican_Rep_Rus_7EGR_2016	zika	MF098768	2016-08-25	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Karan et al	https://www.ncbi.nlm.nih.gov/nuccore/MF098768	Imported cases of Zika virus disease in Russia in 2016-2017	Unpublished	?
Dominican_Rep_Rus_8ZBR_2016	zika	MF098769	2016-08-25	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Karan et al	https://www.ncbi.nlm.nih.gov/nuccore/MF098769	Imported cases of Zika virus disease in Russia in 2016-2017	Unpublished	?
Dominican_Republic/2016/PD1	zika	KU853012	2016-02-01	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Barzon et al	https://www.ncbi.nlm.nih.gov/nuccore/KU853012	Isolation of infectious Zika virus from saliva and prolonged viral RNA shedding in a traveller returning from the Dominican Republic to Italy, January 2016	Euro Surveill. 21 (10) (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26987769
Dominican_Republic/2016/PD2	zika	KU853013	2016-02-01	europe	italy	italy	italy	genbank	genome	Barzon et al	https://www.ncbi.nlm.nih.gov/nuccore/KU853013	Isolation of infectious Zika virus from saliva and prolonged viral RNA shedding in a traveller returning from the Dominican Republic to Italy, January 2016	Euro Surveill. 21 (10) (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26987769
Dominican_Republic/2016/ZB	zika	MF664436	2016-08-25	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Prilipov et al	https://www.ncbi.nlm.nih.gov/nuccore/MF664436	Direct Submission	Submitted (13-AUG-2017) Molecular Genetics, Ivanovsky virilogy Institute, Gamalei Centre of Microbiology and Epidemiology, Gamalei str., 16, Moscow 123098, Russia	?
EC/Esmeraldas/062/2016	zika	KX879603	2016-04-XX	south_america	ecuador	ecuador	ecuador	genbank	genome	Marquez et al	https://www.ncbi.nlm.nih.gov/nuccore/KX879603	First Complete Genome Sequences of Zika Virus Isolated from Febrile Patient Sera in Ecuador	Genome Announc 5 (8), e01673-16 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28232448
EC/Esmeraldas/089/2016	zika	KX879604	2016-04-XX	south_america	ecuador	ecuador	ecuador	genbank	genome	Marquez et al	https://www.ncbi.nlm.nih.gov/nuccore/KX879604	First Complete Genome Sequences of Zika Virus Isolated from Febrile Patient Sera in Ecuador	Genome Announc 5 (8), e01673-16 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28232448
EC/Esmeraldas/121/2016	zika	MF794971	2016-05-01	south_america	ecuador	ecuador	ecuador	genbank	genome	Wise et al	https://www.ncbi.nlm.nih.gov/nuccore/MF794971	Direct Submission	Submitted (31-AUG-2017) Research, Public Health England, PHE Porton Down, Manor Farm Road, Salisbury, Wiltshire SP4 0JG, United Kingdom	?
ENCB165P4	zika	KY631494	2015-10-15	north_america	mexico	mexico	mexico	genbank	genome	Sevilla-Reyes et al	https://www.ncbi.nlm.nih.gov/nuccore/KY631494	Comparative analysis between the genomes of intra-host and cell cultured Zika virus obtained from a Mexican symptomatic patient	Unpublished	?
FB_GWUH_2016	zika	KU870645	2016-02-02	north_america	guatemala	guatemala	guatemala	genbank	genome	Driggers et al	https://www.ncbi.nlm.nih.gov/nuccore/KU870645	Zika virus infection with prolonged maternal viremia and fetal brain abnormalities	Unpublished	?
FHT1166/HON/2016	zika	KY693676	2016-08-26	north_america	honduras	honduras	honduras	genbank	genome	Leguia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY693676	Full-genome amplification and sequencing of Zika viruses using a targeted amplification approach	Unpublished	?
FHT1175/HON/2016	zika	KY693677	2016-08-26	north_america	honduras	honduras	honduras	genbank	genome	Leguia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY693677	Full-genome amplification and sequencing of Zika viruses using a targeted amplification approach	Unpublished	?
FLA	zika	KY989971	2015-12-XX	south_america	colombia	colombia	colombia	genbank	genome	Kneubehl et al	https://www.ncbi.nlm.nih.gov/nuccore/KY989971	Direct Submission	Submitted (26-APR-2017) Molecular Virology and Microbiology, Baylor College of Medicine, One Baylor Plaza, Houston, TX 77030, USA	?
FLSR103	zika	MK269360	2016-08-09	north_america	usa	usa	usa	genbank	genome	Grubaugh et al	https://www.ncbi.nlm.nih.gov/nuccore/MK269360	Travel Surveillance and Genomics Uncover a Hidden Zika Outbreak during the Waning Epidemic	Cell 178 (5), 1057-1071 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31442400
FLSR118	zika	MK269353	2016-08-28	north_america	usa	usa	usa	genbank	genome	Grubaugh et al	https://www.ncbi.nlm.nih.gov/nuccore/MK269353	Travel Surveillance and Genomics Uncover a Hidden Zika Outbreak during the Waning Epidemic	Cell 178 (5), 1057-1071 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31442400
FLUR076	zika	MK269356	2016-08-19	north_america	usa	usa	usa	genbank	genome	Grubaugh et al	https://www.ncbi.nlm.nih.gov/nuccore/MK269356	Travel Surveillance and Genomics Uncover a Hidden Zika Outbreak during the Waning Epidemic	Cell 178 (5), 1057-1071 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31442400
FLUR096	zika	MK269357	2016-09-03	north_america	usa	usa	usa	genbank	genome	Grubaugh et al	https://www.ncbi.nlm.nih.gov/nuccore/MK269357	Travel Surveillance and Genomics Uncover a Hidden Zika Outbreak during the Waning Epidemic	Cell 178 (5), 1057-1071 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31442400
FPI15198/PERU/Loreto/2016	zika	KY693678	2016-06-28	south_america	peru	peru	peru	genbank	genome	Leguia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY693678	Full-genome amplification and sequencing of Zika viruses using a targeted amplification approach	Unpublished	?
FPI15263/PERU/Loreto/2016	zika	KY693679	2016-07-11	south_america	peru	peru	peru	genbank	genome	Leguia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY693679	Full-genome amplification and sequencing of Zika viruses using a targeted amplification approach	Unpublished	?
FSS13025	zika	MH368551	2016-06-14	southeast_asia	cambodia	cambodia	cambodia	genbank	genome	Esser-Nobis et al	https://www.ncbi.nlm.nih.gov/nuccore/MH368551	Comparative analysis of African and Asian lineage derived ZIKV strains reveals differences in activation of and sensitivity to innate immune signaling	Unpublished	?
FVM00318/VEN/Maracay/2016	zika	KY693680	2016-10-19	south_america	venezuela	venezuela	venezuela	genbank	genome	Leguia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY693680	Full-genome amplification and sequencing of Zika viruses using a targeted amplification approach	Unpublished	?
FrenchPolynesia2014_060114_016	zika	MG976700	2014-01-06	oceania	french_polynesia	french_polynesia	french_polynesia	genbank	genome	Paoaafaite et al	https://www.ncbi.nlm.nih.gov/nuccore/MG976700	Epidemiology and dissemination patterns of emerging arboviruses in the Pacific region, 2012-2017	Unpublished	?
French_Guiana_Aedes_aegypti_T1010	zika	MN185326	2016-XX-XX	south_america	french_guiana	french_guiana	french_guiana	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185326	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
French_Guiana_Aedes_aegypti_T1141	zika	MN185328	2016-XX-XX	south_america	french_guiana	french_guiana	french_guiana	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185328	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
GB_BR	zika	KX830930	2016-03-01	south_america	brazil	brazil	brazil	genbank	genome	Delatorre et al	https://www.ncbi.nlm.nih.gov/nuccore/KX830930	Insights on the Zika virus genome single nucleotide polymorphisms related neurological disease	Unpublished	?
GD01	zika	KU740184	2016-02-XX	south_america	venezuela	venezuela	venezuela	genbank	genome	Tong et al	https://www.ncbi.nlm.nih.gov/nuccore/KU740184	Complete genome of Zika virus isolated from China	Unpublished	?
GDZ16001	zika	KU761564	2016-02-12	south_america	venezuela	venezuela	venezuela	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/KU761564	Genomic analysis of Zika virus from two Chinese returning to Guangdong, China from Venezuela and Samoa February 2016	Unpublished	?
GDZ16021	zika	MF167360	2016-02-26	china	china	china	china	genbank	genome	Sun et al	https://www.ncbi.nlm.nih.gov/nuccore/MF167360	Returning ex-patriot Chinese to Guangdong, China, increases the risk for the local transmission of Zika virus	Unpublished	?
GTM/2016/Guatemala_2411	zika	MF801380	2016-04-11	north_america	guatemala	guatemala	guatemala	genbank	genome	Theze et al	https://www.ncbi.nlm.nih.gov/nuccore/MF801380	Tracking Zika virus spread in Central America and Mexico using metagenomic sequencing	Unpublished	?
GTM/2016/Guatemala_3294	zika	MF801379	2016-06-18	north_america	guatemala	guatemala	guatemala	genbank	genome	Theze et al	https://www.ncbi.nlm.nih.gov/nuccore/MF801379	Tracking Zika virus spread in Central America and Mexico using metagenomic sequencing	Unpublished	?
GTM/2016/Guatemala_3921	zika	MF801378	2016-07-21	north_america	guatemala	guatemala	guatemala	genbank	genome	Theze et al	https://www.ncbi.nlm.nih.gov/nuccore/MF801378	Tracking Zika virus spread in Central America and Mexico using metagenomic sequencing	Unpublished	?
GZ01	zika	KU820898	2016-02-14	south_america	venezuela	venezuela	venezuela	genbank	genome	Deng et al	https://www.ncbi.nlm.nih.gov/nuccore/KU820898	Complete genome of Zika virus GZ01 isolate from China	Unpublished	?
GZ02/2016	zika	KX056898	2016-02-25	south_america	venezuela	venezuela	venezuela	genbank	genome	Li et al	https://www.ncbi.nlm.nih.gov/nuccore/KX056898	The isolation and characterization of Zika virus imported into Guangdong, China	Unpublished	?
GZDJ1666_2	zika	MF964216	2016-12-01	china	china	china	china	genbank	genome	Song et al	https://www.ncbi.nlm.nih.gov/nuccore/MF964216	ZIKA virus isolated from mosquitoes: through a field and laboratory investigation, China2016	Unpublished	?
GZDJ1685	zika	MF099651	2016-08-XX	china	china	china	china	genbank	genome	Song et al	https://www.ncbi.nlm.nih.gov/nuccore/MF099651	Could Zika virus emerge in Mainland China? Virus isolation from nature in Culex quinquefasciatus, 2016	Emerg Microbes Infect 6 (11), E93 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/29089591
Guadeloupe_Aedes_aegypti_T1044	zika	MN185327	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185327	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
Guadeloupe_Aedes_aegypti_T1506	zika	MN185329	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185329	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
Guadeloupe_Aedes_aegypti_T633	zika	MN185332	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185332	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
Guadeloupe_Aedes_aegypti_T905	zika	MN185324	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185324	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
Guadeloupe_Aedes_aegypti_T910_2	zika	MN185325	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185325	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
Guadeloupe_Aedes_aegypti_T912	zika	MN185330	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185330	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
Guadeloupe_Aedes_aegypti_T961	zika	MN185331	2016-XX-XX	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Moutailler et al	https://www.ncbi.nlm.nih.gov/nuccore/MN185331	A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas	Viruses 11 (10), E904 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/31569736
H/PF/2013	zika	KJ776791	2013-11-28	oceania	french_polynesia	french_polynesia	french_polynesia	genbank	genome	Baronti et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ776791	Complete coding sequence of zika virus from a French polynesia outbreak in 2013	Genome Announc 2 (3), e00500-14 (2014)	https://www.ncbi.nlm.nih.gov/pubmed/24903869
HN16	zika	KY328289	2016-05-15	north_america	honduras	honduras	honduras	genbank	genome	Murray et al	https://www.ncbi.nlm.nih.gov/nuccore/KY328289	Prolonged Detection of Zika Virus in Vaginal Secretions and Whole Blood	Emerging Infect. Dis. 23 (1), 99-101 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/27748649
HND/00002/2016	zika	MK713750	2016-05-26	north_america	honduras	honduras	honduras	genbank	genome	Pickett et al	https://www.ncbi.nlm.nih.gov/nuccore/MK713750	Direct Submission	Submitted (28-MAR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	?
HND/2016/HU_ME131	zika	KY785414	2016-05-28	north_america	honduras	honduras	honduras	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785414	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
HND/2016/HU_ME136	zika	KY785461	2016-05-31	north_america	honduras	honduras	honduras	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785461	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
HND/2016/HU_ME137	zika	KY785444	2016-05-31	north_america	honduras	honduras	honduras	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785444	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
HND/2016/HU_ME147	zika	KY785442	2016-06-04	north_america	honduras	honduras	honduras	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785442	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
