strain,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca_label
A/Georgia/41/2018,8.580189877267777,-0.2250238085095878,0.5628813335919959,-0.07016419168982502,0.1752403487369675,-0.6688095414948377,0.4143212725799962,0.042165854399307916,0.01058111811473736,0.029187722743808927,2
A/Wyoming/08/2019,8.579037647840847,-0.2285814068960846,0.5515615549719853,-0.07083418103177794,0.15648998769882982,-0.610815494706481,0.4929892582608649,0.05848559884083122,0.01318564375370688,-0.004879312757620693,2
A/Wyoming/14/2019,8.569871505586052,-0.15708841908502835,0.5422822076954066,-0.049304818445284226,0.1470067618857348,-0.7165990828310002,0.3684384371923464,0.013291055684808206,0.069552051629384,-0.2773427514865409,2
A/Utah/30/2019,8.581823977486597,-0.22605553907411763,0.5617840726436552,-0.07025664754987598,0.18146482778714929,-0.6566802770231027,0.4176622399568466,0.04251783661614021,0.011594433097005835,0.05501893862362332,2
A/Illinois/13/2019,8.502684623997151,-0.35387275583701316,0.5977044341475645,-0.10038526339605518,0.18399099659483512,-0.7261687692428422,0.37541955643868147,0.03607768606612134,-0.017216359041832496,0.012314454439641132,2
A/Kentucky/36/2018,8.496607095418645,-0.22138899395138134,0.5025184540459091,-0.030822126500436815,0.08410115763096561,-0.7513375828675105,0.4755859716550881,0.06316436310193876,0.04699998995788234,-0.11076189254457836,2
A/Mississippi/19/2019,8.411694961601052,-0.19971040520929173,0.5096442065648962,-0.05847624989195178,0.16314786286385574,-0.7925741532792437,0.4564218228191999,0.02901172053552165,-0.03909071852449503,-0.08152086331581188,2
A/Pennsylvania/05/2019,8.578532838066824,-0.22763646378807031,0.5547576612583249,-0.07229021007058505,0.14542685903633548,-0.6636890160465474,0.423718652428967,0.13345599636135966,0.05049631882488034,0.02345231995996024,2
A/NewHampshire/09/2019,8.508204848022348,-0.33782891612325133,0.6330689692018294,-0.10317162086798373,0.2724181912667999,-0.7018589848274303,0.40994330351060826,-0.22857465597198068,-0.0659681758228016,0.003963909507202092,2
A/California/54/2019,8.618148894161239,-0.23126789853732252,0.5814532256321973,-0.0807538340117562,0.19238556065882884,-0.8038697454235201,0.5188645897386254,0.03882968476307389,0.056992609709532446,0.03885269969505046,2
A/Minnesota/36/2019,8.618148894161239,-0.23126789853732296,0.5814532256321968,-0.08075383401175523,0.192385560658829,-0.8038697454235194,0.5188645897386248,0.038829684763074065,0.0569926097095322,0.038852699695050806,2
A/NewHampshire/15/2019,8.618296251728353,-0.22263515036541995,0.5777979256122847,-0.08069114151653087,0.1905256423181389,-0.7754803932952042,0.5649635509363409,0.03947633817394875,0.07345873830756804,0.18424874959593687,2
A/NorthDakota/21/2019,8.628844877041127,-0.23401859242719258,0.5811254669716491,-0.07646873392089105,0.1899047724692169,-0.8153518090177487,0.5874606007553962,0.06516918451749944,0.05617599230406779,0.027507530589749328,2
A/Tennessee/66/2019,8.620816569525966,-0.23258361427474836,0.5862165116119581,-0.08197658986520784,0.19887269613145225,-0.8088916662618442,0.5235202897726221,0.05377681160988335,0.0638383379202936,-0.004259998596756775,2
A/Hawaii/48/2019,8.619482546493588,-0.23161767767098318,0.589193800284598,-0.05298346965313549,0.1852599702592245,-0.8170320883712054,0.5337554273895235,0.056709015946869105,0.02767483819574074,0.05412903531461014,2
A/Oklahoma/14/2019,8.531962376327844,-0.22860915900323334,0.5539116993514335,-0.0784737699715588,0.18718485736492096,-0.8129396192634861,0.5822749347071535,0.05019279815146621,0.06961868505969664,0.0468575487505255,2
A/Hawaii/43/2019,8.507218746148947,-0.20005593045456577,0.5395932633477978,-0.07113025383695874,0.13555444699893068,-0.6886851998696694,0.4416837059972303,0.033904854781289705,0.0016231655922069126,-0.08210449874914465,2
A/Arizona/28/2019,8.620541066126087,-0.23245908171223695,0.5725693678509357,-0.08143415769066559,0.17872296776189897,-0.8298552189316813,0.5449616342257796,0.009644186330772905,0.1177044888860669,0.03915204247182803,2
A/Minnesota/26/2019,8.630071541410027,-0.23232886281335902,0.5874281436626784,-0.08513143199095319,0.19843897280823397,-0.8342872439670304,0.539252619362453,0.03928654468398993,0.06569646282922868,0.04519460302637322,2
A/Ohio/08/2019,8.571932586180377,-0.09996745034737256,0.4978453781123594,-0.04506161932150418,0.15196819061524217,-0.5423846748283777,0.6395512347862614,0.07885960767286453,0.038083399429515906,0.0319720350178823,2
A/Michigan/384/2019,8.460746650228389,-0.10204190983929265,0.608772895559687,-0.2828428613947796,0.18143789494134416,-0.8003385620430634,0.46335201815977534,0.10004147847783351,-0.12554939332696027,-0.21843617438147458,2
A/Louisiana/34/2019,8.470446592581203,-0.21698706973516022,0.5226048269529396,-0.0429195843197525,0.08448823483501187,-0.3169880975218585,0.14460541774145919,0.000769383028624085,-0.012409950526822314,0.03266246724374177,2
A/California/138/2019,7.676074403228373,-0.15683627204879655,0.20814846125774725,0.04325595407045009,-0.32280855017549953,1.909969410530109,-1.5554315090650592,-0.15936330189900172,-0.156456626426568,0.05712245495579419,1
A/Florida/127/2018,7.674838639016123,-0.15575033013582265,0.20815805110276384,0.04484806946348821,-0.31971681738123753,1.8947116994726818,-1.5401632750474012,-0.12328903738412499,-0.14519036107355823,0.049495314276975386,1
A/Wisconsin/133/2019,7.675011984422858,-0.1548694811969206,0.20980565788397046,0.04461648791027778,-0.3148765539888388,1.896224042842898,-1.5384442362549071,-0.14208640653851828,-0.14840753640566018,0.04789162538407546,1
A/Iowa/02/2019,7.680736936312165,-0.15530938180995696,0.21212755157254465,0.04333201223588927,-0.3116236975762327,1.8774984955423555,-1.5247502344315622,-0.14170389521179938,-0.14525952759149097,0.050609872365138746,1
A/Delaware/18/2019,7.676171278339569,-0.15481619150193815,0.2060671207554123,0.04721697577019104,-0.323324108031101,1.9079391192391797,-1.5560589198357724,-0.15940845257508024,-0.12857050844044604,0.057619879352420855,1
A/Pennsylvania/78/2018,7.596819821022581,-0.14837721548837624,0.1886992112350105,0.0485414655575204,-0.33596678719438755,2.0447871749249935,-1.6439718633612612,-0.14519042150346914,-0.14466965228453438,0.00830230410596115,1
A/Perth/1001/2018,7.510864582351702,-0.1403971554777552,0.15423029251251943,0.06524566855251877,-0.3514354383282477,2.0982225981159703,-1.6474548296645168,-0.13768755204696173,-0.13606860520186276,-0.005221782791883246,1
A/Perth/1008/2018,7.512532726996885,-0.14049120455479402,0.1544640541876086,0.06540450207649887,-0.35371370532921137,2.1153726070635095,-1.6645032421339923,-0.14034443306552452,-0.1394588364743919,-0.0041422539531132795,1
A/Perth/103/2018,7.513261300011015,-0.14136375771321927,0.15275578202341814,0.06610887764953179,-0.3420322707994152,2.1120953283314887,-1.6625343296106332,-0.1372386520909166,-0.13796864747412363,-0.005175667568444968,1
A/Wisconsin/91/2018,7.666433983582265,-0.1517113909825043,0.21007714172087713,0.04443982918730409,-0.2792304922994705,1.8183278108168839,-1.4689413203066979,-0.1243988810739469,-0.1343226700943128,-0.0033222449744784444,1
A/Wisconsin/93/2018,7.666633153655736,-0.15198168618635569,0.21244651775815063,0.03947174563790605,-0.2793021798874014,1.8269698224124507,-1.474530035576346,-0.12267975607620653,-0.15153109925632455,-0.00948036500445895,1
A/Ohio/23/2018,7.059260282912296,-0.11623057153818463,0.014949854262942645,0.09210445707581906,-0.41824561665913373,2.2046258058206285,-1.6587678773567984,-0.13987892652616843,0.012908152204512696,-0.05735294054923179,1
A/Florida/106/2018,7.057491386918586,0.0073234440376903,-0.052251351498746684,0.1303753309228615,-0.4773080738660112,2.285008770103508,-1.8141666928027207,-0.18905958230817413,-0.03445443871354808,0.01061799723173819,1
A/Florida/83/2018,7.066831395369177,-0.12389849161073868,-0.0011230743771088237,0.09643002089900043,-0.45675925193134076,2.2746415812172023,-1.733533749197455,-0.17603682611832125,0.0024394263240821237,-0.03720599725189667,1
A/Indiana/24/2018,7.506225046975035,0.06828015248857196,0.2222012574555652,0.07923626902254319,-0.1028925152909739,2.086612392728052,-1.6199116137677285,-0.10870776904267769,-0.12027605947260607,0.0363138364961951,1
A/Montana/01/2019,7.617029066083866,-0.15183297020464498,0.18357000669490214,0.040700193520106356,-0.4003820981565241,2.2690777142320133,-1.8925815935862744,-0.24621459656121358,-0.26643138670270217,0.11751105666314769,1
A/Utah/35/2019,7.619411184145119,-0.15010449789849825,0.18233860274598027,0.03348074515153692,-0.40481890009771554,2.2981495818906814,-1.9222064111280872,-0.24702230257689814,-0.2690245344129115,0.13372673371061494,1
A/SouthDakota/60/2018,7.557457314193539,-0.17244395861602344,0.4019966272958813,-0.4285379704914651,-0.33158222577272783,2.394505881119163,-1.9125196347473423,-0.18701903776800904,-0.7333301649724588,0.2879222658218996,1
A/Montana/07/2020,7.615474746921616,-0.1727203147693093,0.1269932372157334,0.04587383766375282,-0.5901421599242446,2.2690020400546853,-2.0623013878962926,0.6205675955825719,-0.1055775068799911,0.025710529083584736,1
A/Nevada/07/2020,7.778288587639722,0.1153863178436681,0.11920750923156913,0.10636410769672404,-0.4131970368364509,2.4442386613699822,-1.8562636758994713,-0.16606856777683793,-0.19264576553134646,0.07485959097076908,1
A/Minnesota/39/2019,8.826591067235347,-0.25395732933483306,0.6415391962603858,-0.0955129189363083,0.19369816281607644,-0.8893427828275337,0.4716843434490741,-0.02388445676729386,0.1264330292126383,-0.012593838132497186,2
A/Minnesota/76/2019,8.484650866550437,-0.223942800065389,0.518661734289924,-0.06764735930313306,0.06951079699651576,-0.2595404068939514,0.2703731006399933,-0.008727754756708428,0.15464985960712205,-0.055378979623416785,2
A/Florida/11/2020,8.349168178617088,-0.21385906463006804,0.48660315269386495,-0.05888750276537969,0.16413309922380953,-0.8250214508582859,0.6669524631002228,0.0031071225635063066,0.09069054534827611,0.09771851477814296,2
A/WestVirginia/35/2019,8.49420035304642,-0.5260511883918072,-0.2384412087297459,0.1274896906679554,-0.035775630780583996,-0.8622944154701484,0.5266509101541608,-0.03208665881113192,-0.2506294889736716,-0.28495483288440004,2
A/Belgium/9021/2019,8.470732741093926,-0.2183014201943778,0.5196906392199017,-0.03667632372506447,0.08616464633308552,-0.3242570666969017,0.1401327295076731,-0.009608180157058024,0.05676275367632548,0.035919941079900534,2
A/England/9336/2019,8.469597224219328,-0.21566146177339268,0.5189864808887334,-0.04787046770468821,0.0891496424904742,-0.3126777877201343,0.13655806382639757,0.0007480778830983495,0.030057475297677452,0.0514305268417269,2
A/England/9658/2019,8.472240688216301,-0.21644709283893807,0.5146375495774163,-0.046477344369193714,0.0813749930054103,-0.2993066891390918,0.120599032225555,-0.009069718503194045,0.03145949549137064,0.05018711608473139,2
A/England/9662/2019,8.473174917611702,-0.21651675249248073,0.5149936846546633,-0.04654702297907207,0.08162158736145039,-0.30048204050714,0.12117982343756026,-0.00913248752655577,0.03172447677727807,0.05066960597250359,2
A/Germany/8908/2019,8.472044095401126,-0.2161935728067611,0.5211801523518851,-0.04998399713604412,0.09061484415435572,-0.31839599911513455,0.1364969321046221,-0.001586391445881023,0.04273345563698946,0.06197994530121241,2
A/Germany/9050/2019,8.472497794666904,-0.21728580452327595,0.5211123035265589,-0.051946392321560425,0.08788854449269445,-0.31935800471565573,0.13548621277981238,-0.010619688518425516,0.04338486046341567,0.06896591566810528,2
A/Germany/9348/2019,8.472058292196461,-0.21527007559156353,0.52887110189993,-0.05901324547401962,0.0975447519739864,-0.3163067351476971,0.13266630285822273,0.002402182198634964,0.06275449821355122,0.07504749595238284,2
A/Italy/9498/2019,8.467327154534113,-0.21459881889684607,0.5153534157422657,-0.04540347387501683,0.0952395915863764,-0.313381244410643,0.13021480778815253,0.006018009013269255,0.041872644538721006,0.04160732392097863,2
A/Germany/8910/2019,8.47613543873778,-0.22000828939594824,0.5240690787120879,-0.05135809620954497,0.09231397112371234,-0.3224561551860393,0.13983996143581276,-0.001523143291765578,0.044055380060036245,0.05504264433848977,2
A/Germany/9353/2019,8.475782162854001,-0.21647215402649636,0.5226258041077311,-0.050285094413765025,0.0917232983474619,-0.3234568736797808,0.13916489264037119,-0.0016312384806029992,0.04421054438249044,0.06443418525149404,2
A/Germany/9673/2019,8.472978303118337,-0.21626315086938067,0.5215408149851694,-0.050058932902787394,0.09088943845312403,-0.3196463125452053,0.13715428579286618,-0.0015973704240820055,0.043093396756485075,0.06257580932340458,2
A/Colorado/9737/2019,8.579256040930964,-0.2249100582651302,0.5626831785747851,-0.07017783725893707,0.16985848164643458,-0.6662045840374968,0.4137453660478974,0.040011168157312794,0.010988067755502134,0.025760468392946767,2
A/Italy/8440/2019,8.581331010049274,-0.22680560341801903,0.5642127109482242,-0.07091568809501475,0.17168650922587497,-0.6716206728941879,0.41889731576732525,0.04067497307598549,0.010916135642296444,0.02524722550548144,2
A/Italy/8946/2019,8.582277268775417,-0.22687859677426092,0.5646031526048088,-0.07102200455160193,0.17220677869219794,-0.674258068934235,0.4209146775590436,0.04095647336007538,0.0110080815433509,0.025489947780659744,2
A/Mississippi/8271/2018,8.577403903826598,-0.2218513938949774,0.5637011743361098,-0.06683966463120768,0.1682211313844097,-0.6674961735396445,0.40164374202720304,0.031408734207031615,0.04291647226430868,-0.007651048376683387,2
A/Italy/9503/2019,8.608690781035413,-0.23019022351202875,0.5826288477465745,-0.05845506833293979,0.18881865868084155,-0.7653487448340991,0.49187818715632803,0.05442979452615419,-0.0017710729820283324,0.0431663077324829,2
A/Italy/9504/2019,8.609640056708699,-0.23026430614814913,0.5830320335807012,-0.05854270388865011,0.18939084448173787,-0.768354202870676,0.49424701651760133,0.05480648814051645,-0.0017859906146523185,0.0435813008342629,2
A/Italy/8767/2019,8.579969428558437,-0.2283411733412097,0.5607508486318863,-0.07058211538759539,0.16598538747695074,-0.668699993256396,0.417435051469418,0.03539611918816462,0.0019300787400832768,0.021364406786126302,2
A/England/9619/2019,8.503816848878174,-0.20681890455449622,0.5344680941952074,-0.06309992205723025,0.1640567875375783,-0.7288841377864346,0.4883386938564187,0.049266284396240534,0.006265621828163042,-0.10101460142218238,2
A/Germany/9356/2019,8.579461936921419,-0.22311546730502185,0.5582000690626796,-0.06851088378818844,0.16510492951559197,-0.6723886685253597,0.41552046293659295,0.03299460676440835,0.00937890624077958,0.01843501629374702,2
A/Germany/9668/2019,8.583314431520927,-0.22338870014862758,0.5456832872429163,-0.07510971732033597,0.13433020391085246,-0.65352379947469,0.3756371764125029,-0.04526905892475441,-0.041784621774115564,0.07939538566436567,2
A/Georgia/8132/2019,8.499202699304185,-0.5915535930851876,-0.20253925564900632,0.10459852910948374,-0.0037129915805277527,-0.8449191638843154,0.5047830239031692,-0.04844899264771876,-0.2502466974387288,0.012542611536116502,2
A/NewJersey/9382/2019,8.581226181936595,-0.22994729668498973,0.5506283348719987,-0.06839724302614136,0.20408698894049015,-0.5992676082806252,0.45790243222612037,0.047513732174029766,0.04058985039144373,0.006841171644377621,2
A/Spain/8834/2019,8.476085387176688,-0.21789707683713913,0.5171327402426321,-0.04540382477012545,0.08136334987986202,-0.3267826753141172,0.13564986727017095,0.0396759433830468,0.047014035215426374,0.0635729297636024,2
A/California/NHRC-OID_28773/2019,8.620049950646772,-0.23141685334762996,0.5822590855410851,-0.08099669371465891,0.19355865994503701,-0.8102331760211678,0.5239107790944987,0.0393746874946034,0.05796915048351568,0.039614390922663105,2
A/California/NHRC_OID_FDX40871/2019,8.617818472646144,-0.23143763529124167,0.5825103826306821,-0.08280663370761353,0.19263434577187197,-0.803852744569928,0.5186810276898572,0.03796165982031062,0.060953351973642274,0.04341854814858594,2
A/Italy/8939/2019,8.618148894161239,-0.23126789853732269,0.5814532256321969,-0.08075383401175533,0.19238556065882878,-0.80386974542352,0.518864589738625,0.038829684763073684,0.05699260970953186,0.03885269969505077,2
A/Yokosuka/NHRC_OID_FDX70722/2019,8.618148894161237,-0.2312678985373221,0.5814532256321964,-0.08075383401175462,0.1923855606588293,-0.8038697454235196,0.5188645897386253,0.038829684763073004,0.056992609709533196,0.0388526996950509,2
A/NorthDakota/9094/2019,8.624720796755593,-0.23175778271718234,0.5839219140154581,-0.08197334654298709,0.1946940895551765,-0.8152225192267825,0.5252155679877506,0.03823150246562498,0.058917106963508846,0.04205750086656496,2
A/Maryland/9628/2019,8.62175851429043,-0.23343279359581776,0.587090422654832,-0.0832167324640213,0.19978653228011561,-0.8111505005444888,0.5253165357037525,0.04691585068150938,0.06157387874102962,0.03549590277789306,2
A/Oklahoma/8339/2019,8.621608927842209,-0.23355413599652133,0.5642022414402642,-0.08039759228311615,0.1534059493538725,-0.7907822791840868,0.4830441709432109,-0.051980287576193676,-0.0027224743133746777,0.10685259527938139,2
A/Texas/7943/2019,8.54211336778169,-0.35789587739910744,0.6086409100230118,-0.133845566176574,0.21604872792655713,-0.8669728255910729,0.47467876938496595,0.007500619324385509,0.0546133153934875,0.017634205227828367,2
A/Germany/9059/2019,8.626120923553353,-0.23273932841733572,0.589458106017477,-0.0928006554192688,0.19652321583230897,-0.8174530018492251,0.527140165833101,0.05222282578169023,0.05878320074302922,0.03404610118571907,2
A/Texas/8692/2019,8.654173915004804,-0.19192142255891395,0.41558929876601725,-0.44166684767811526,0.19284627583935895,-0.8528201267849413,0.4848663006706394,0.025730428901315133,0.04823924318393424,0.04363325314110951,2
A/Ohio/9746/2019,8.508363260020914,-0.203987271600686,0.5278644708791856,-0.05721542977866064,0.15379780832689563,-0.7176425500304613,0.46582780670552354,0.03733196010553197,0.019529542343132162,-0.10561868359972819,2
A/NewYork/9517/2019,8.515535337844511,-0.18567194553571176,0.5778049963469372,-0.08590817998676313,-0.09395791707227032,-0.7591277667408429,0.5447881242375164,0.013655920370903128,-0.013852993710253619,-0.10858314191490294,2
A/Italy/9501/2019,8.503207391339496,-0.08893690026812377,0.4892761516070876,-0.02621676022972107,0.15747862756139513,-0.8275270484032566,0.4661498915385105,0.04940269001794475,-0.019565777257690067,-0.28298512667056336,2
A/Italy/9690/2019,8.506201287227434,-0.08901694272234667,0.48317041768348773,-0.02715365179577256,0.1544890705712953,-0.7752587233375532,0.5510420908853308,0.06120584317518844,0.018555197380996598,-0.31465873958625745,2
A/Italy/9689/2019,8.507330349179911,-0.09541938417297857,0.46783733194922705,-0.021026361807547935,0.2324734114467839,-0.7790941735634677,0.5499623652378808,0.07459943498155852,0.023304952694920864,-0.32758559791808445,2
A/Italy/9499/2019,8.458911085903335,-0.08627115167151887,0.4581337750521296,-0.01781114818337697,0.08320751419810701,-0.36350224623083216,0.11026448478134852,-0.009518917160379586,0.015881569541623265,0.07925839265191824,2
A/Japan/9070/2019,8.55615968082481,-0.22415835759709135,0.5373455210137249,-0.05969162604063688,0.09722680223502261,-0.5593901217328293,0.2953471251288123,-0.07631642867534448,0.015673460266785226,0.13040608137240076,2
A/Virginia/9140/2019,8.502140214641244,-0.3463323047386816,0.5926834806513817,-0.09849655923007268,0.19105835002305777,-0.7439146524650069,0.36202602406735235,0.039895540997516764,0.0024500235940833667,-0.07514662151194355,2
A/Florida/9664/2019,8.581111584441427,-0.22824559018917748,0.5861603305977929,-0.06801624702440848,0.1773899021143479,-0.695070928629251,0.40238864843551153,0.009220241153234518,0.151855288415508,-0.07246422428316711,2
A/Italy/8763/2019,8.469830850702714,-0.22268707884129285,0.493305229457308,-0.03701555977977809,0.06016461488624919,-0.31077354290251136,0.15468484258669576,-0.06758693678260576,0.0010409365318731795,0.07502680044839875,2
A/Germany/9496/2019,8.295917813202964,-0.34785495252403154,0.5082219501279976,-0.06991958491430074,0.0735352721386747,-0.3935942604294112,0.15623972667284497,0.1368931179683996,0.08504371297952752,0.04669709511958104,2
A/England/7208/2018,7.42731737012118,-0.16130822649420473,0.1299363642259716,0.049501254599243184,-0.37755820343721147,2.2189405524727848,-1.708930647494225,-0.09479169435870888,-0.0475983546274885,0.04632723526899456,1
A/England/8742/2019,7.619411184145119,-0.1501044978984993,0.18233860274598113,0.0334807451515376,-0.40481890009771526,2.298149581890683,-1.9222064111280872,-0.24702230257689717,-0.26902453441291324,0.13372673371061514,1
A/Maryland/6851/2018,7.59920200786148,-0.15216679626017324,0.17475092966360634,0.052815174300887995,-0.3476944299244008,2.09728547827068,-1.58601541973178,-0.15147128943766527,-0.13301895606731118,-0.01472152646611923,1
A/NorthCarolina/9546/2019,8.523465404381085,-0.22506299470474664,0.5649558190124492,-0.053214965039605655,0.18005755183946456,-0.8886913452941894,0.4384335828774913,0.0503369820839282,-0.07123943816910121,0.09304916474715996,2
A/Minnesota/40/2018,5.639653417059862,-0.5045909835141946,-0.4534753675833601,0.5796175497034302,-0.5745607057931239,2.388067279637278,-1.102560687978332,0.22081449409964496,0.9275099598405422,-0.6967584103036658,1
