,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10
A/NorthCarolina/02/2020,-14.93749326348905,9.756178985721018,4.657124274976668,9.593311713993304,7.5823174603563555,2.7042432816058577,20.300509957777205,8.380792432450008,7.40053987112986,-2.369085048775255
A/Arizona/48/2018,-3.652344562439511,-8.17575627629604,2.2940804245868285,-2.3010650749014987,1.7156676109941678,-1.2950013426897842,8.048123155808629,6.814253382291234,2.133943040521426,-7.780225034797055
A/DistrictOfColumbia/35/2018,-5.305904334334001,-9.751821483275897,1.7344114417280072,-3.5290240241993627,1.4030149372151641,-3.419911106289497,10.296103857697284,6.402371817792612,1.7234103222649608,-8.328392855126758
A/Brisbane/14/2018,-4.865985927662736,-7.912298721066385,7.585785424876111,2.226759825459569,-0.4207329027282783,0.7651581562599661,7.5915645805945315,5.524260685055024,1.7595667696304882,-6.739921671463445
A/Brisbane/31/2018,-4.206291620111121,-7.881245897267561,6.931506565407999,2.309049098076048,0.5777479447170456,0.829260097526269,5.504997954788516,5.023302498735331,1.200439900548621,-4.587648161354314
A/Newcastle/19/2018,-2.228701178559944,-7.926256514951118,4.706908888908776,1.5157685644463816,-0.8663339248140437,3.080209887016697,4.904407308888022,5.583040127689553,2.993146437903901,-5.28883587397917
A/Brisbane/140/2018,-3.1804109677841974,-6.484680588109748,3.7925576931900133,0.973004224791118,1.617635929411142,-1.2360518848900848,6.741081219581779,6.413335983565765,-0.43174108476292,-4.1132119348434495
A/Washington/181/2018,-2.755972370040578,-7.713100831696475,4.109816191451084,1.5514553979596886,2.307008807789176,-2.325723142670474,7.220507723499699,6.650364112907919,-0.6851479759349108,-3.7973361656602087
A/SouthAustralia/179/2018,-3.72756703397873,-8.351160047425967,4.035624809403156,2.1145180911041463,2.548519891192916,-4.162665615749815,7.992193962052884,6.9961675756118415,-0.5084855735258893,-3.3944282928850273
A/California/95/2018,-1.0745528748201794,-9.615729674379091,4.284640333053019,3.570490418972055,4.736471751315196,-3.4154133647380513,7.405667954127958,8.015883674099763,-1.7871838428471303,-4.687101730852988
A/Darwin/1001/2018,-1.4206589532961678,-6.772224926479046,5.544235896355797,2.142131971843028,1.18408309492202,1.3557946403447318,6.538843854875896,8.612281147624381,0.0764690760779026,-4.642936662970332
A/Darwin/1007/2018,-1.5177968268839224,-6.391769234512821,5.52519665800033,1.8116760818313276,-0.07795595870503959,1.1662361152143055,7.1740605104282436,8.683197256736456,-0.06405484615262859,-4.164207826598956
A/Indiana/20/2018,-3.8139787176746043,-7.729373402055165,2.0367578629143233,-0.42911169049406234,1.180942706335811,0.8137127863096397,7.396995688860573,9.095721907469478,-1.1243241989072834,-5.52915196096741
A/Minnesota/42/2018,-2.988470697227575,-6.2100537269979865,3.503815712980472,0.3540969635858626,1.0881169402296478,-0.08817369865746073,7.160410205935359,7.370855076188424,0.3622672962741687,-4.580065129588364
A/Michigan/401/2018,-3.6378986175244794,-6.455859619947146,3.544139191027709,0.2988541209572524,0.9700638433711963,-0.018938829844786616,7.157330417127398,7.085397993525496,0.37207613330304196,-4.3812148540374
A/Moscow/1/2019,-3.0344025956100587,-6.2848321967510605,3.581991486982362,0.3381334375499581,1.3041492437205477,0.027903021989856638,6.986530378773582,7.318752853377572,0.43092153427578367,-4.63023502519671
A/SouthAustralia/263/2017,-2.8840923843031567,-4.883461102418271,4.363341167914264,0.45142340606142534,1.097097040450798,0.3674672961855742,6.4656057147587775,6.5082543463668445,-0.26408174215610375,-4.196845617447952
A/Texas/291/2017,-3.0833586813489147,-5.1704254090742205,4.722152564929785,0.4630408045652326,1.1744956235023736,0.4001151521737584,6.990583101247774,7.0472627622405914,-0.2786640914574659,-4.558382980106492
A/Sydney/205/2017,-3.1786455910568745,-5.851518744435458,5.11922126306245,0.705603198290417,1.043110419552505,0.8675025432140876,6.784054746372602,7.839836151374167,-0.4889934702692771,-4.736857651842575
A/SouthAustralia/12/2018,-0.9063103278495781,-7.625776125416482,2.555257337615189,1.3056359412947682,0.7897424795560357,-0.0009280263151654184,7.765481403848272,8.175878405876954,1.3008617874710193,-5.541969805093088
A/Texas/131/2018,-3.5015256177034844,-7.081738935934457,3.310012483383225,-0.09887011193681249,1.5254723899842637,-0.2310077327893238,7.256061353798873,7.321137969210417,0.6450804783054269,-5.665243497326613
A/Victoria/721/2018,-2.958084429548638,-7.307677040591371,3.961393657264176,0.17940652396259088,1.7687737888431065,-0.49377036580794365,7.084573227298597,7.687743394146302,0.8633818918029668,-4.657936126811211
A/Victoria/2052/2018,-6.5092403931416145,-11.44489215656876,5.203290164683468,-1.1334511480042537,-1.64208679713305,-0.2864572990149494,9.67793527624424,9.79533257935784,-2.1985485107861127,-1.7826731701626548
A/Victoria/733/2018,-5.652956537811929,-10.910666737009846,5.577224025182702,-2.2320621186763057,-0.46570797136356895,-0.44475144029472924,9.114201126168636,8.261028500771634,-0.9272804280141287,-2.865129429321773
A/Nebraska/09/2018,-7.932369156361463,-9.58693567791798,2.2340705972085892,-1.9475058990966807,-0.7022687269032997,-0.2108774818229857,8.35550263471639,7.195298039608889,1.5966240662683973,-5.512124772906338
A/SouthAustralia/167/2018,-9.044143778353302,-9.904704804209938,3.163339850059448,0.858830550850147,-1.2707115392150512,0.595926462028332,8.53887589055503,7.215412783600398,-0.1309998338304112,-5.889483767718074
A/Victoria/722/2018,-3.6313643524812944,-7.718566778237292,4.896763035164204,4.64135040876453,2.943488104726322,2.1604444329841304,5.336751157789585,12.052624095015053,-2.4013077067981854,-5.298858774480386
A/Brisbane/7/2018,-1.0194451821899901,-8.056860193372083,1.6043317607496046,1.5648502456994533,1.76014609836317,-0.25492813599022884,8.787177900908263,9.170815658827978,-1.750141313521873,-7.8708381980188316
A/Pennsylvania/1016/2019,-2.5114449965268757,-10.093050828433174,5.49916729669498,1.1570317538060018,3.593023718832377,-3.304997915889571,6.8725888621076905,4.660246468465603,2.8024345105237964,-5.39753738647455
A/NorthCarolina/36/2018,-0.5024353185527634,-9.034372105447913,2.335407401193252,3.215915891564987,0.8647801779496892,0.01846898149686411,7.5802794204981945,12.121148273276036,-0.6164958834186471,-3.156136170095219
A/Sydney/1002/2018,-3.921140747279252,-12.532538492428948,4.2683260167316694,-0.4188348457180792,9.248610051111964,-0.2889358538048878,3.647500687082659,12.461301796321381,0.7664136477628507,-6.611713500522863
A/Brisbane/64/2018,-1.4729014416840418,-9.39775483159348,2.424543235233777,1.2721129452381834,3.47765848463327,0.8641901322804725,6.218216235240245,9.631792191978164,0.8295236721100511,-5.127872937189956
A/Arizona/66/2017,-0.9900882788926517,-7.473153530723473,5.226828930315003,3.3383611420238375,1.0125775756115283,2.6059399697154837,6.374905997481952,7.971942718423222,0.8374950120349494,-7.1963277443858145
A/Maryland/13/2018,-2.1218371210544973,-8.760563976627637,5.810871217246024,2.4486165582068677,2.88564248532839,3.6283558323109077,5.167628767237248,7.460345168268428,1.14980645035177,-9.177530204015742
A/Perth/352/2017,-2.558192088421475,-4.605237983867904,4.317947193448604,-0.036822355872632585,0.644489082721505,1.7346634884694416,7.627969729626681,6.838179730896185,-0.3652277492941848,-3.7585347083046026
A/Arkansas/01/2019,-5.427373801731317,-9.072491208735372,0.9202594770103888,1.0393536089595394,3.907357315809855,-4.945619776879287,8.569575873283506,12.001058100763668,-0.5934117043399448,-4.2868510339160215
A/Massachusetts/26/2018,-4.835266670026217,-8.304416170457385,1.5746007381769809,1.2374308243687577,2.4561542211715026,-2.9431551967861154,8.059170026230186,9.718432033351018,0.5165951125548293,-4.067657671178689
A/Ohio/31/2018,-5.887267499929028,-9.001494850661066,1.5153227811578422,2.0240626469649743,3.691254970084008,-3.0417613427506853,7.134176312649529,10.928093078829654,0.22397701775936044,-4.4793310424696084
A/SouthAustralia/153/2018,-5.07295868124814,-8.5227725718459,0.7393841981763508,1.4765358907221675,2.5255872561950916,-4.367089106686636,9.242641243442385,10.087469032112732,0.12422864719407387,-4.868013635214946
A/Massachusetts/39/2019,-4.959969498895167,-9.687250520849497,1.4201871619670778,2.4808944635361883,4.319734930700055,-5.203193028162446,7.944317604739347,9.486137800066393,-2.0408177485505457,-3.3136937452149513
A/Makhachkala/84/2019,-7.516042357558964,-11.050088168062258,-0.2197412694635293,1.200922316911827,2.0615154866575427,-6.008876380524855,10.522852051257154,11.580720652737526,0.524462717682858,-2.422818492305724
A/Vladimir/87/2019,-9.384710342320073,-10.327745391475368,-1.5663920104014397,1.9186453767214757,0.05400615458760883,-3.942004230596291,10.441926686528932,11.4548832730638,-0.11931279885799376,-4.098986537952963
A/Perth/1036/2018,-2.254663000358746,-8.07834908592825,0.7635645514322115,-0.40383345174833407,2.549793828433897,-0.40909807701056444,8.14723672980864,12.51059775601328,-3.67932475891694,-6.015870635044331
A/NewHampshire/24/2018,-6.528744965033947,-11.299627216517376,5.43059220919219,2.59906773111451,4.433581872547783,0.8973110318338741,5.20886279184651,8.134511835476047,1.3788278940669756,-5.866460818127418
A/Sydney/1205/2017,-6.904539433526063,-10.345001936648421,7.969180397108955,2.249042625774694,3.575648402621785,-0.07895751733215346,4.034641180208499,7.671441620168693,0.4357752409538632,-1.4707598209794925
A/Townsville/23/2018,-1.4029341132886772,-9.069549033607213,1.2350220275187462,3.451966114915166,1.4653497955509611,0.19687513765828116,9.291931239961826,9.016230071041887,-2.463232699657476,-8.924851923592316
A/NewHampshire/27/2018,-4.505710911979086,-8.908696946916379,4.825777113456558,5.318619256060792,3.8852598345319644,2.3124451786352984,4.503829094743374,14.726789180728172,-2.770246468394866,-4.055548030107227
A/Brisbane/115/2018,-2.338817302589738,-7.156066672320519,4.24258609931407,-3.60726563102122,4.102657991442558,-1.8804272833756992,7.023230789755276,11.900569771677532,-1.0579495977492388,-3.1966219260955886
A/Brisbane/67/2018,-3.249988411743014,-5.193265093973726,1.6208074211103611,0.037156678032640514,-4.489148501136326,-0.1748079764042091,11.95713158815271,9.243363071084728,-2.3190274616577726,-8.589027050713554
A/Perth/348/2017,-5.404494669167006,-8.200060978644863,9.258276031924355,3.8600873420935153,-3.8006937445646223,-0.8501433691604126,9.92269207482749,5.280460348798007,1.8595683699529681,-6.810471756292951
A/SouthAustralia/174/2018,-1.153964350624368,-7.970873539013015,2.70702436828065,6.754996497471028,2.2086926412959724,2.6646439444763375,5.533055250590223,19.360460617805643,-2.936853119810737,-3.65974502436929
A/NewJersey/43/2018,-8.096892752328987,-12.161373296742154,3.6668797856388506,5.188967012037961,0.9216742607525107,-0.6911342704723804,5.862723149247862,5.174557555138451,-2.3961657696254783,-3.010635801167545
A/Sydney/34/2018,-3.003157248968811,-9.835472435737692,7.035645970921106,8.057371559076353,-0.1013994366707444,-2.2071929207217087,10.34423512458325,4.160766409825557,-2.1565331765160933,-10.415644497232691
A/Nebraska/11/2019,-8.753582064025087,-11.868510134578365,-0.2306010449062466,-2.5217701045615097,4.973906915875541,-1.2721648872768272,8.203061609536565,5.592112452009514,-1.6594466386769715,-14.951938241069035
A/Florida/94/2019,-8.344995368941628,-10.443220376938095,0.7260831324482603,-5.532798498381969,3.3975536455561115,-2.335269503414625,8.478315920904166,5.53076515175203,2.8939870365338636,-12.74125639144014
A/Canberra/1000/2018,-2.894800445263304,-4.808569936759068,9.587832719386823,-2.117885928706884,-1.7539906632701887,-1.8382066418495218,3.796194228216093,9.908279503083108,-2.5148371670468217,-8.116710267129296
A/Michigan/386/2018,-2.808168349831452,-4.867051913183706,9.589419876636917,-1.9987560025633986,-1.4476685561036793,-1.753357064548431,3.5706636786581925,10.122179885651159,-2.6044469938726214,-8.041749727699909
A/Hawaii/46/2018,-2.8513428572687323,-5.32457667899872,11.416335679950395,-2.375699702945559,-1.4393281644649303,-2.8169084654656107,3.3297078472668464,10.672668965913449,-2.131561160876518,-7.769814674815407
A/Maine/37/2018,-3.109026858435703,-5.596079724203759,12.514831069550004,-2.736829386713519,-1.802966232145836,-3.2270083354890153,3.3174995302798194,10.994737103514876,-2.085580102572153,-8.472666091453299
A/Newcastle/39/2018,-3.0070970214620876,-5.475501879003215,12.203868442179012,-2.902949111443723,-1.4498074065013626,-3.3010377231892964,3.144545930272493,11.696608689628905,-2.4615260594967205,-7.993360652572399
A/Newcastle/17/2018,-2.8521230755437537,-5.3231863240426796,11.413605315480382,-2.382020715016956,-1.43974562041982,-2.820116144625204,3.3323704261815736,10.673592442754426,-2.1332556224646795,-7.768216682464219
A/SouthAustralia/186/2018,-3.043327055820975,-5.570648475983289,12.520004457269307,-2.557090719284012,-1.9490388929307925,-3.3512903284076963,3.3897565855238154,11.279812937751364,-2.227947375550096,-8.033970833660506
A/Sydney/121/2018,-2.8586744597131837,-5.324220890112512,11.414100673329786,-2.3839555971035487,-1.44231093799615,-2.812932259838131,3.329762226277552,10.668140523855152,-2.131320064854363,-7.775134636974566
A/SouthAustralia/87/2018,-2.547160545430686,-5.670236828353226,12.472659726725135,-2.7091586233268843,-1.2841611470424992,-3.3011753632082494,3.2107368350518954,11.345362128758957,-2.339616445874875,-8.28550751107411
A/Sydney/100/2018,-2.357415457952107,-5.921600012476738,13.491622000753122,-2.47843159836386,-1.1860666461265457,-3.7658641764906022,2.960456585271794,12.379531050823028,-2.586482692752657,-8.548977158556841
A/Wisconsin/98/2018,-1.8661677460171893,-5.3375838327447624,12.317576223520238,-3.4559948232414768,-1.445868190513168,-3.0587673280329666,2.5078979296131,13.026114622419426,-2.2903576701012907,-8.773262174067819
A/NewHampshire/25/2018,-2.53689767916815,-5.352540302863244,11.683549078878055,-3.4880503963681373,-2.1973786901463526,-2.7436799112856387,3.0713134485317526,11.430094019799094,-1.8581363295576154,-8.265391517481373
A/Victoria/2041/2018,-1.8697821713715554,-7.120630197349208,14.541183176949348,-3.4890094584874465,-1.0198929702846453,-2.423465747541469,2.8992354333094212,12.835191327885095,-3.8287675614597254,-8.458247625833675
A/Michigan/395/2018,-1.7694124883488538,-5.63370554481483,14.093935366196497,-3.9313333069591465,-1.5555035899784553,-4.390964835885821,3.1355123039888952,14.680723638703267,-4.072671014252722,-9.872921323815982
A/Hawaii/50/2018,-5.551046222262104,-3.213698200088745,9.99374195878588,-2.2171633560318016,-1.1250387052577415,-1.874780227919288,2.594389933466302,13.26927043698286,-2.139596281161449,-9.084725319135686
A/Hawaii/44/2018,-4.572230415978326,-5.984829991877499,12.283058894468565,-2.5127633566127074,-2.430285798153083,-2.181709438432871,2.8515258002968,11.117558168194574,-2.4293530477617433,-7.936969023723536
A/Hawaii/47/2018,-2.576680089167521,-5.3884446040941345,13.973477389979008,-3.4973641700854334,-3.298155888437033,-4.118163874128097,4.108106241417031,12.268561542044981,-2.88834079411206,-10.016546448107418
A/SouthAustralia/75/2018,-3.7792963502120394,-5.632201333395984,10.20733580554158,-2.7424789818593456,-0.21047684829468144,-0.11555484246840016,2.0874914003148195,10.453010537839832,-3.0787437848865054,-12.162658791609866
A/SouthAustralia/7/2018,-1.4797200038943161,-4.847084982932607,10.662118143888849,-0.9868103856577253,-2.0174388691977065,-0.8058214072322897,3.2296275640231027,11.542865031466087,-3.6146872554485965,-11.30327342120583
A/Newcastle/48/2018,-2.5566767759311784,-5.997789871092244,16.400361924993174,-3.448833814584432,-1.3917178816267377,-7.149756489826348,3.5861227332779144,15.030801354700348,-3.204986402505832,-11.060946044181335
A/Hawaii/52/2018,-5.624974023256168,-2.6297266872277194,12.56037894190257,-1.5122421632429768,-4.154783203409048,-2.279624706718989,2.259894526826181,15.57241941932407,-0.8250101077612588,-10.378182178682971
A/Illinois/54/2017,-2.5357654019768443,-2.569933056191041,7.002030074422749,0.7468945614880228,-1.868287879216267,-2.741716219870473,2.8695996590417416,12.858854214528478,-3.6109506985055915,-5.0706862478415635
A/Perth/340/2017,-2.135861691133928,-4.429011140412089,9.295572800954188,1.3743788301594937,-5.110556574373829,-2.4685357448789356,6.211188817089677,9.422822216218334,-3.3328021101386445,-9.538021192729113
A/Wisconsin/99/2018,-3.3629612433590874,-3.194494475336568,6.701533396207205,-1.6108094190677131,-3.939291326427358,-1.228600188297085,5.230436816816696,13.813543386148764,-6.388054904630449,-5.620744415082867
A/SouthAustralia/161/2018,-6.188555658775209,-6.819370024493958,14.878669905026307,-0.7950703651020092,-3.596348379456508,-1.4059588377351666,1.790937801825599,12.111573997296238,-2.808414790894676,-11.61740709215128
A/SouthAustralia/1006/2018,-5.859205010043231,-6.621877058409766,16.74786509909581,-4.446103157576366,-2.296805139637139,-5.0420455896461505,2.7261330850286325,12.68526356552219,-1.9662690132432985,-12.912754543512134
A/SouthAustralia/1009/2018,-5.3741934946896555,-6.663894761343641,15.902475174771913,-4.384732543677505,-1.1899538142916175,-4.849349982580669,2.254714299196032,12.990859961816698,-2.1443698704189202,-11.417743633498612
A/SouthAustralia/19/2018,-4.4739397922104045,-5.91368803538452,14.630004557724035,-6.151129559972576,-3.0188506142143376,-3.9763603136061043,2.344398371583129,12.608937346639054,-0.7447272855186702,-11.885354069612866
A/SouthDakota/34/2017,-3.8040090493082954,-3.508344482804657,7.052728199579161,-1.4183016092114171,-2.9597080054563154,1.7883651778070413,4.391398784894796,12.354037471950521,-7.3093534181665225,-12.055469715486145
A/Victoria/2042/2018,1.2898571022111032,-4.104262055071005,10.622919795620342,-0.8551004616728066,-4.104206724814566,0.5116987196186112,1.455478913642425,16.777837711441748,-5.275619501649662,-11.516016174330817
A/Perth/315/2017,-0.010798300950982952,-5.076448584591111,10.817244169525447,-0.5719680106951915,-3.3482119511055908,-7.021501736899379,7.925607457937751,7.779647029278908,-0.4801111190141219,-11.9936658379571
A/Moscow/119/2019,-10.094451618301415,-10.787283037092717,-0.4024586242971996,2.5035266675897296,2.2990787636456687,-3.4013992971961993,9.008194929596772,12.373928674386377,-1.9180828500641143,-5.109193597613791
A/California/232/2019,-6.631678060918687,-13.126794696176345,-4.142345348658853,5.4859482678634945,6.309057297629752,-3.3073150037410572,8.23519697471968,14.381387765152583,-0.5756207168315407,-10.435065316230308
A/NewYork/11/2020,-9.030841763800055,-15.448292034352557,-4.897756887685403,1.844416458428758,9.44635145746146,-4.42035005011871,4.797323042539617,13.24168374165577,1.0555828641996658,-7.190270772814487
A/RhodeIsland/10/2020,-10.257806046838255,-15.761683389270791,-1.858854119483061,5.779928597711883,8.30764469113029,-3.6752508233195043,4.728095374109788,10.28195311931601,2.196112302858267,-8.235723870609812
A/Grozny/88/2019,-2.988770892397255,-8.247586679251512,3.310717620096887,-0.7176388282562747,3.1393030171602563,-0.26437230145798957,6.631632116262026,9.198157488527139,-0.3916499182589026,-4.934262925693525
A/California/205/2019,4.47797870017871,-13.70343464867669,2.7710356802454115,7.877842796548531,5.459393488149008,-3.0714804544477747,9.186183238041087,10.966169545945448,3.8067974058280596,-12.000748081087602
A/Hawaii/03/2020,3.6379257204515754,-13.70110088137019,2.9130619487049274,6.2991273889222015,6.277042361184983,-2.875735548498159,8.350714664065846,10.145935920215036,4.3186172327503405,-11.135883860367413
A/Delaware/57/2019,5.3722857700412945,-12.944337856366925,1.8312781017080417,6.486858808780466,7.989436180523615,-2.086297476639104,9.625657072132205,10.786721420997072,2.439820843222711,-16.023929738674347
A/Pennsylvania/1025/2019,4.713004332804009,-13.209357474108177,2.2062216678025357,5.451380856567353,6.337319542857442,-4.461447239420696,9.73251847223555,10.756006220169102,3.7677541056521395,-12.798555607548073
A/NewJersey/34/2019,3.332503143218079,-13.520929450068992,2.1603375786654033,9.852868547208146,5.068019903314491,-4.067783080918159,10.85245268762646,9.23092525222893,0.4791596214568113,-12.24832158182562
A/Oregon/27/2019,0.16582554058626164,-15.014998823475254,5.072174871408949,9.306997972924146,5.421283105755602,-2.8503938409554737,8.4535278040535,8.625381904052048,4.236372216184746,-10.362923029235422
A/Bahrain/NHRC-OID_ESX0121A/2018,-7.353540646529039,-9.236523159672004,3.2137679059734428,0.4685473102285219,0.5000457339266239,-1.5591360590248176,8.394275166079591,7.664601772233056,0.3904258498936393,-4.279544952746264
A/Bahrain/NHRC-OID_ESX0123/2018,-8.801430414193106,-10.056312782351377,3.4585231994470145,0.3195383051696159,0.46291786789297806,-2.2957272807800293,8.843666416349325,7.622172280056492,0.5261251115475876,-4.3213449536576025
A/Germany/9360/2019,-6.059376254209792,-8.398081711480064,3.5221081379829693,0.008234017028589207,0.149352736947964,-0.35974213561164575,7.92061775526529,7.249565316270141,0.45068657107716065,-4.440791375955916
A/Germany/8914/2019,-9.497966600538247,-9.915578026366179,3.373878198843003,-0.16061990989429978,-0.5753031503178756,-0.12927535563349943,8.205662858030415,7.968053613831056,-0.09319677971959885,-4.548041737296067
A/Homosapien/China/LS205/2018,-10.785765164436516,-11.82873236890202,5.522939246072176,0.7201946471944204,-0.6531860038309578,-3.5199942422977006,10.287292252939972,6.433354982055818,1.4762124948203263,-4.291477184230634
A/California/NHRC_S1994/2017,-3.05115846518897,-6.227029969083388,3.562884562543955,0.3562900818125389,1.1554532679311076,0.0006721054416364852,7.043580885462963,7.2122569865299395,0.5326837781779763,-4.7312045935456934
A/Germany/7025/2018,-2.8631301174755825,-6.200580329908483,3.2267320519212066,0.07975740932902922,1.023242840281496,0.09835815393872473,6.9143880579097825,7.146033047898516,0.9055425118888595,-4.629315733186323
A/Guam/7145/2018,-3.1365415249590574,-6.212275719565255,3.6964150689766275,0.33157573537009377,1.1830723145595052,-0.03341133037415345,6.958312466956274,7.1987006854678,0.5633268324023346,-4.629694091574966
A/Japan/6634/2018,-2.6487948301601447,-7.144691095923861,4.068704917650244,0.2773811787443566,1.4694075096800734,-0.9849640164501261,7.5277853399884345,7.571722441661768,0.9606545060311094,-4.596620154227091
A/Italy/6950/2018,-2.8311933761813415,-6.970832484764894,3.098787864827816,0.4696453266156074,1.0435081801566801,-0.28204839630020523,7.587143348354011,8.0910059708099,0.03594935606689498,-4.759898767121737
A/Italy/7368/2018,-2.988468677931625,-6.210053758913704,3.5038133362132022,0.35410343866306,1.088117481261312,-0.08817024784700739,7.160408908190934,7.370857284809638,0.3622650892053835,-4.580066412218138
A/Japan/6954/2018,-1.4146393910943789,-7.367541859408153,2.662873853415837,-0.06568026691706473,1.4368483428098617,-0.9728006751464144,8.294673341352533,9.315867062493925,-0.9788802329127547,-5.375070435524323
A/Belgium/8876/2019,-6.3198765859747965,-9.531136055473032,2.0940896002829636,-4.576429917490411,1.5601500301817868,-3.2924514538621685,10.083498349666302,6.0549482785385464,2.531077245612225,-10.799663359092195
A/England/8892/2019,-4.658694450226141,-8.819787156910303,1.7583535348129764,-3.6412907005836654,2.854310244962315,-1.3673745460027444,7.871909389651441,7.4351039819057,1.8223641631084229,-8.499296738648669
A/England/8893/2019,-4.056545430811236,-8.254269550617835,2.0022365899433012,-2.275355827205536,1.843107750158027,-0.6642283234073111,7.741959327669007,6.984000627996914,1.9808084712988594,-7.848415538808846
A/Hawaii/7988/2018,-3.6746970056283668,-8.172844497603533,2.283882483604391,-2.2783115593801657,1.6917428462683326,-1.2577549556471241,8.040627271841501,6.801954229622558,2.132273522472409,-7.8138216880442615
A/Italy/7842/2019,-3.4385869399537725,-7.560679225200981,2.2306543566476544,-1.5080253748242651,1.4189290113018507,-0.4436120170960621,7.460304727768776,7.094239866752102,1.7903177652985816,-6.585642267478184
A/Japan/8262/2019,-3.70659747141847,-8.182589275039057,1.7542242277150177,-2.2937536596475048,1.8102699743803254,-0.7381670979069562,7.8999318056299295,7.169618480660959,1.6968165601975773,-7.881651046644575
A/England/7823/2019,-5.194523171118219,-9.669711978931742,1.5553452645390051,-3.034918124915734,3.036466970199477,-0.9151580870308862,8.148542662092154,6.711140608248829,1.6883712159970496,-10.937575249546054
A/England/7964/2019,-6.337620091619119,-10.13761454984443,1.1785288666190685,-3.723891901928509,3.5544290008463792,-0.7944547635694804,8.094463352456756,7.152971688026282,1.3289417038747837,-11.9749238139883
A/England/7963/2019,-6.157097315512475,-10.285226119728996,0.7462847607892769,-4.425552399880147,4.180500943686218,-2.171598849137421,9.02745421768576,7.477466861045961,0.9815190399504894,-13.004894296139582
A/BritishColumbia/068/2018,-3.6116038222715434,-6.89196125110008,5.2033816426435875,3.450680743150731,-1.4161186302894866,2.2391013135183924,8.086004171876912,7.3215836493350555,-0.9673626508793989,-7.874799442214057
A/Japan/6473/2017,-3.3232853320110074,-5.8288318180210394,5.178993630957146,0.8742370264618178,0.6442017818627681,0.7663377134909222,7.091278189026626,7.207736527308431,-0.2441674148102148,-5.418177782259212
A/SouthKorea/7428/2018,-3.052757076669283,-6.8537350075022365,6.465176115504901,2.445123267576649,0.15046846668034153,0.4370424242632951,7.496003583382695,6.953415778642901,0.38459918081950745,-5.700233435758126
A/Seoul/1287/2018,-2.3912995845880256,-7.344271453808635,6.040556346971772,6.240403744849276,-5.432077210270247,3.6170937511819394,9.237485899711157,9.16545712839427,0.07134587891285685,-8.269034397792128
A/Japan/6632/2018,-3.698961235998211,-6.504498087621604,5.919782510113226,2.592973423956358,-1.0024337026472951,0.8835654339900195,7.792900460930119,7.8440387861567595,-0.34008584412309734,-4.45191403066299
A/Germany/7220/2018,-3.108275686346628,-7.991144547810098,4.307529493980271,0.4239375266687473,3.736470122403192,2.12494269421472,2.4799638434716322,7.1227514626388855,-1.3866366653431108,-3.556831001418642
A/Quebec/207/2018,-1.026601990566215,-6.749900805545807,5.0584940255627515,-1.3521415968039288,-0.5920330324598938,1.1680114374184738,6.493752233282136,5.367685957053603,1.4843834828629527,-5.424147650080035
A/SouthKorea/6969/2017,-4.571649759940622,-7.772798180988609,6.378978217738508,-2.208942933729121,5.700093799447153,3.2244677741579317,5.492817047158117,5.3916875249484235,1.2304330611457608,-8.624562490030357
A/SouthKorea/7186/2018,-1.808812988472612,-6.387104963112653,5.463847615058058,-0.1256056702279733,3.887547111850712,2.6758022852312715,6.149862628598142,6.677431926075145,0.17026202441840085,-5.258931253948541
A/Belgium/8877/2019,-4.992839225644661,-9.080767144864613,1.3340521765406754,4.203391780032354,1.143189662058879,-2.609739063531025,8.542789700337696,9.498600228217521,1.6570525078946408,-4.467190182104956
A/England/8122/2019,-6.327428806289581,-8.968288105160093,1.5808077167355006,4.61603857288364,0.5217887602776171,-2.326551520848082,8.768465505707244,8.808668578835816,1.0601802548649892,-5.591816696043214
A/Germany/9482/2019,-6.622244904281953,-9.86593704152727,3.1491293660544883,5.16888157206279,0.16133555735189709,-4.394551399366249,9.995318757000682,8.145708281454281,2.184057734469887,-4.960021113288374
A/Italy/8938/2019,-8.423050547551128,-9.835550559186572,1.6319129737649305,3.9617395903969777,-1.526838214050783,-3.2817880718553196,9.856797351444536,7.336071825425701,3.9628993329286604,-6.8645624345517104
A/England/8581/2019,-8.586771181630523,-10.526887596579165,-0.16844459940319992,2.154115673662374,2.4413884223228206,-3.091510649801831,8.947985674505018,11.870705359757244,-1.8127844952932555,-4.058705303029565
A/Germany/9483/2019,-9.949445342617775,-11.353310205832532,0.4592203188733611,0.4977694823998996,3.241258847437091,-5.334436141867049,9.842186785201129,11.259948064442721,-1.1748334861065337,-3.9628802927504894
A/Germany/7830/2018,-6.054350313376595,-9.633159695047167,2.3266532056593006,1.6308308292400513,3.8172250111635995,-5.596635594909703,8.308146976665515,10.511777708354938,1.2085453872963112,-4.632506389311876
A/Turkey/8543/2019,-4.857449483423492,-7.9231803323850105,0.9103165046520257,1.5223970721345672,2.606322669431233,-2.9578763997604325,7.707692883270752,7.858838690943952,-1.206301131640022,-4.691610300248208
A/Iran/ClinicalSample/2019,-4.411601326960908,-7.677833921675348,1.9675356572272584,1.1413215936127372,1.8948382426160555,-1.8731313830636873,7.6107835123984895,8.813099414941892,0.7286820487972199,-4.2946826616766876
