strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,label
A/Kenya/032/2017,2.887797874629848,-1.464360896919825,-12.08076684621793,3.3338002564256843,-7.611956334129125,1.2880602546683926,1.0949809368436185,-4.976597105431635,-11.520425593721013,-3.433030270664836,-1
A/SouthAfrica/A112-004-068/2017,0.9667087254851057,-4.8781924367268665,-8.155944669110124,1.69177057369536,-7.188132563764872,1.2941680348915123,0.5334664005246871,-5.007942890215594,-8.340593704961556,-2.5113033662415125,6
A/SouthAfrica/K123-002-059/2017,0.9548159470023178,-5.116350621629674,-10.943121984627291,2.9544956797034607,-8.736798958558955,0.7206228738985015,0.30769620765873035,-4.461568887848729,-8.623224469599714,-2.70602809875117,6
A/SouthAfrica/K116-002-062/2017,1.692781483515152,-4.5077009817109515,-9.588279502543156,3.0567268513877464,-8.02910991863482,1.800291589397884,0.10068325968505247,-4.324341219671101,-10.337908531724182,-3.995738595428635,6
A/Victoria/2023/2017,0.7948016187896486,-5.621669951458257,-11.0384869790596,1.9094760549635896,-8.026879585436602,2.3021650478386237,1.9303380626980202,-6.0483621810193595,-7.138448105027585,-3.9938278072626665,6
A/Perth/352/2017,0.25767315971099597,-5.840135553060552,-8.380163677951508,1.5281938664381265,-6.887675875603323,1.0005528452882568,1.3716240365321364,-5.460495659826333,-7.579138422337896,-1.703082538515992,6
A/Brisbane/87/2017,6.245654708503277,-4.998936198650824,-7.72304057292319,1.1262225071614815,-2.219587423015837,-0.15738675234254368,1.3224222156608616,-6.006380935588447,-9.541932424663186,-0.5157161522042948,-1
A/Connecticut/37/2016,2.766740974804111,-5.62292662029784,-5.275327735886521,0.22745310160182483,-4.7078113180712275,0.7346632010628438,0.7045273402154316,-5.295218867699518,-6.677795751924509,-0.41533601854991403,6
A/Maryland/24/2016,2.7434370240485655,-5.742156963150848,-5.257628616755623,0.23371173905026216,-4.592143372911334,0.6943451203047599,0.7593235933436578,-5.2399992415626855,-6.72153697696191,-0.35002507222836843,6
A/Pennsylvania/105/2016,2.404287035711075,-5.750543389413108,-5.340482487245594,0.24085653454478773,-4.089619311542208,0.6940669590454029,0.6795339828937776,-4.986288249163361,-7.028108426334778,-0.1748040917486647,6
A/Florida/96/2016,2.7422823019242046,-5.74285784938656,-5.4501405063772745,0.21883347617157045,-4.472867568946811,0.7670045958506923,0.7325222247368431,-5.309217184600251,-6.586997679883432,-0.3895158261483566,6
A/Texas/68/2017,3.149929576923459,-8.09157796463547,-5.428534590474823,0.5506334512603712,-2.5899373306924858,2.9603245225656214,0.5567816857813874,-3.7250106596335772,-11.012141146765385,0.04193029122461499,-1
A/Wisconsin/312/2017,2.22126321838021,-7.0146678857589055,-5.921381671408327,-1.1107411514121417,-3.130799478009705,0.2580554796539226,0.10508966810873824,-5.825368617072737,-8.924975295448018,-0.47240475017034184,6
A/Florida/81/2016,4.77920420101514,-7.260394845481033,-7.434665591256366,-0.5777540559703486,-4.563480927190725,2.7794701958616095,1.0906890768790076,-5.097601590206016,-6.523559071098701,0.1263866207718851,6
A/Maryland/32/2017,6.00340018273905,-6.11493609256842,-6.280335606228639,2.0986323862371643,-4.347649451868196,1.2439113598871137,-0.9573010610937566,-2.7035913364191013,-12.710043084773709,0.2110334676485298,-1
A/Victoria/501/2017,-0.5653657757822952,-6.21705641488278,-11.505906402047804,2.862299518561774,-9.929267375028973,-0.5779523191954032,2.2882323034995156,-7.063163157379193,-6.504825701972524,-2.2345927278980633,-1
A/Sydney/194/2017,1.916166256177223,-5.181533491276593,-7.6836109826140335,1.6268989527006048,-8.782319466899917,2.8585309234040106,-0.5503954712284316,-3.5338212448651474,-11.468985247017244,-3.4563095360032086,6
A/Virginia/30/2017,0.45942343670564856,-6.049559130627422,-8.527320348435993,1.4137455754390174,-6.209288905447495,1.6218722157930745,1.035693381573304,-4.758855413108417,-8.13864541941779,-1.9468950714326216,6
A/Wisconsin/330/2017,1.3565335811119401,-7.797811652198481,-10.804083275222713,2.3523755851091273,-4.9269218946445035,3.8237893760560997,-0.404355559939605,-3.146744098202962,-11.29418544896209,-4.349994847428307,-1
A/Brisbane/13/2018,4.627563789205848,-12.713034562121674,-9.907373037522389,-1.8106652783269752,-6.461621501158094,5.759132686548899,0.8519308282091955,-8.026239155031119,-2.582660520459759,1.8034689227281275,-1
A/Minnesota/33/2017,8.43989201043386,-8.360853537194696,-9.371167141568428,-1.6350269545984455,-6.915897429028612,6.584989322137771,-1.8722839703219136,-4.443208182739421,-6.363702656480307,-0.27352388066309913,-1
A/Florida/47/2017,7.961144509390931,-9.620939906710454,-8.752635596636287,-1.5343872503223013,-6.080661039050383,6.975192505209273,-1.5453273643282188,-4.394717852436081,-6.632154596681353,0.5505431264950683,-1
A/Florida/17/2017,6.520171328231602,-8.390448921537587,-8.945402797086848,-1.4475622080842867,-4.8184276636750445,5.117290515430478,0.9513527786143499,-5.051249136864893,-6.423737746598167,0.17854609638854013,-1
A/Hawaii/41/2017,8.097857756493898,-7.765091784727857,-9.169100911471974,-1.3135906284620429,-4.9456116278483,5.994278527387983,0.05657730226444884,-4.001411726926603,-8.312372757007722,-0.41528169169025414,-1
A/Michigan/48/2017,7.475031902002762,-9.698574550514165,-10.831683697437535,-1.6086104689902945,-6.707136137535215,4.426846623141036,2.89381933958714,-5.580881082650309,-3.747287814683803,-1.3309914702957633,-1
A/Tennessee/59/2017,-1.6293040777680807,-7.834691994228282,-9.928085568008905,0.32640554058437227,-6.543658056144085,-2.334152884927201,0.7609366039583632,-9.138820498875106,-7.939525798024264,-3.445931914690863,6
A/Sydney/1205/2017,-1.6182474016744155,-4.503559557885165,-4.443575398267764,1.4499216102987715,-8.144504087496285,-1.5145166403762704,-0.8565639638735855,-9.394346097493601,-11.822870528482147,-5.786839007572957,-1
A/Canberra/1000/2018,5.705028202299612,-8.501746393943959,-5.06380358178123,-3.1249271289129354,-6.168309652590762,-0.8159684661806837,-0.5178234773356417,-7.2975772315530545,-10.862432235246999,0.28873397146080826,6
A/Newcastle/17/2018,6.088048597635646,-7.904970326410047,-6.147119344632778,-3.7477364919030225,-3.606096019682038,-2.5054703620559016,-1.285200871282631,-10.024924664641764,-10.591670800510258,-0.25764749754873056,6
A/Sydney/22/2018,6.562966387399495,-8.235572156724409,-6.072793040411397,-3.5549293015783876,-3.488636016447865,-3.4576343575297863,-1.4432469665669982,-10.596038397259312,-11.6477055106627,-0.2234337706061,-1
A/Connecticut/30/2017,3.3965103448999687,-7.813460278420478,-5.507660911965295,-2.5937585224728443,-5.7740550390094105,-1.2316021422030476,-0.22982446913178262,-7.0269605426000235,-8.41933739990586,0.18551309631196347,6
A/Michigan/276/2017,3.196555067308467,-7.072484743588258,-5.415497323122954,-2.034869857785087,-5.263464645126187,-0.7363371327037386,-0.2175362615914516,-6.557884116647345,-7.984089339337636,-0.09906234640382298,6
A/Missouri/28/2017,3.649130292942672,-7.753294146055191,-5.540854433923187,-2.5862581976244385,-5.531947201437395,-1.04514940931473,-0.3204909575338444,-6.918268073216286,-8.578980785148042,0.09505879351083966,6
A/NewJersey/26/2017,3.63784681814325,-7.635991300179933,-5.416237506648281,-2.7831511833121465,-5.729496109302307,-0.7945586161914449,-0.276070978678007,-6.991542798241717,-8.536161499877574,-0.08363862829517282,6
A/Missouri/37/2017,4.5156190933046325,-8.32719114424086,-6.039798458479833,-3.1386796133786294,-5.382672341009699,-1.3076060513869812,-1.037055555591592,-6.399898095132501,-9.83113298145574,0.1701615921173317,6
A/Perth/340/2017,2.9562287391380835,-9.612118502813146,-4.051505902857012,-3.189894802181808,-8.656262229286828,-3.2589219308434285,-0.25349975445466066,-8.98883419847084,-10.15063080185897,0.8961581734169138,6
A/Oklahoma/33/2017,3.0791439798474265,-9.834840330811943,-6.658961181051657,-2.5803937972274396,-5.864504668594754,-3.6608627247057104,-0.36443566945714706,-7.610175998017052,-9.162564146885739,1.5548523478567409,6
A/Perth/315/2017,4.465314223827699,-12.533036695876847,-3.1612373604444364,-4.887335413606438,-6.417553470570883,-1.002010059432453,-0.9341442302969248,-9.143620049166872,-12.757726733111191,0.6540591767096762,-1
A/SouthAfrica/A169-009-068/2017,2.4937605257168363,-5.098565298401002,-13.24172283189107,1.3685538949150344,-12.047826471211344,1.8860646018728815,-1.2160147742408678,-0.23044714136054956,-9.23706400736113,-2.2286359769869253,-1
A/Brisbane/7/2018,-3.2682833568313607,-8.27488143250138,-11.299736906131882,-1.8987626934620356,-7.997533843054039,-0.02316685830294447,0.30133553059687423,-8.016103677294465,-7.595864559683619,-3.5733123089469854,-1
A/Newcastle/187/2016,5.759484330092639,-5.92795000079625,-9.072085605828308,-1.5750417785257227,-6.547317347247512,0.9906906477135343,3.5669211992790113,-4.153458375203515,-4.815567714832663,0.7085461788728223,-1
A/Canberra/11/2017,3.563554761713104,-4.94438846895282,-9.366493116098471,-0.09556538335426981,-7.418887727429821,2.384520052259183,-1.6268175605826294,-6.813098635388317,-14.681820142479538,-8.794168201820144,-1
A/Perth/348/2017,3.6536578524961825,-2.5447012840247853,-11.074390620410842,-0.6819831853410004,-4.676513101364377,-3.1826413494676093,0.2836383328508373,-9.302302324121658,-12.660123487272529,-5.316967736172114,-1
A/SouthAfrica/A136-005-063/2017,1.3877092228441728,-4.516160754105079,-8.598398396951854,0.812608845845398,-10.60501864445072,4.221257160243017,1.6080529190854178,-6.677386551938404,-8.658759094461868,-5.281858063665965,-1
A/SouthAustralia/133/2017,6.667581066738664,-11.343466109275905,-13.861180910660526,0.022093867244552416,-4.327472705287854,3.0482837928798103,0.7901766055151951,-5.1726697109332544,-5.230043372145279,3.035569237544041,-1
A/Sydney/152/2017,5.645048144256344,-12.101370762106198,-12.383925667939895,0.07183059645353128,-1.3649361167725944,4.849529415834181,0.7124836041874006,-3.79174086390026,-8.461840666729351,2.006437865495363,-1
A/Victoria/623/2017,8.465937401769292,-10.04138444534286,-13.435015145081126,0.15104267117746953,-3.746173587411336,4.277643343462707,-0.30102263437941557,-3.615173408977064,-7.509802825104682,1.7463235853556822,-1
A/Brisbane/299/2016,6.416123347348837,-8.482180508362939,-4.979300558554511,5.681850861998149,-5.9207109796036965,2.827670589851373,3.482511516103929,-6.799957332086011,-11.612703901113521,1.4464703239382297,6
A/Illinois/17/2017,6.404035649286036,-8.024487035853415,-6.0175386149752255,4.555840152716642,-4.885690558657516,3.617703282741308,3.64060013796216,-6.90794633949992,-9.958051178442208,0.45249016015599103,6
A/Nicaragua/4769_05/2017,6.432505713716962,-7.8426027926083295,-6.542492181823222,4.158195529904568,-4.3791510950124,3.36953744467113,4.345437335163836,-7.702356518210964,-9.167443243868558,0.19132570770863605,6
A/Nicaragua/9693_02/2017,5.53759673669327,-7.37007505154933,-5.851666444481565,3.364572319027119,-4.93424253391931,2.9379454846577406,3.990678850189879,-7.706221503250416,-8.558880758336453,0.20392802745787056,6
A/Nicaragua/8078_07/2017,4.522443903435261,-7.869111631500582,-5.859916329670166,3.600810953590086,-5.4663107328371,3.9961064327614633,5.30913901862205,-8.744682959560047,-8.360673289891112,0.21179808938349948,6
A/Nicaragua/9452_07/2017,6.117764779976185,-8.014653346855859,-6.434436366276749,3.7385525126419044,-4.318126016961008,3.686179098305751,4.666366790075977,-8.394316759921928,-8.726250313806826,-0.24368943887046965,6
A/Nicaragua/9852_01/2017,6.27329335533965,-7.767679241728658,-6.518062722579164,3.606389718082602,-4.717309760509238,3.46019043891112,4.8553856446477,-8.60974504645627,-8.294366283890664,0.0997002025230049,6
A/Nicaragua/5506_06/2017,4.773323392723447,-7.9812689955739415,-5.833165191621268,3.9884451344591967,-5.20721485652363,2.4414480876455635,3.97788330713978,-7.5446245102216265,-8.44195700951457,0.735189251173251,6
A/Nicaragua/8540_14/2017,4.886705234228804,-9.950611827519998,-6.273040540783974,5.650140066505389,-4.126727920825747,2.206976166555674,5.037231333613713,-8.714735927714797,-9.370002477553985,1.3367957441043006,6
A/Nicaragua/9065_11/2017,2.2173117201947803,-7.714653946335594,-8.449276714563341,5.942171059558908,-6.144334247081113,3.286135465547513,4.6434382012043205,-8.191278963776698,-8.66732050879003,-0.8172880945616076,6
A/Nicaragua/8727_10/2017,4.662875018983198,-7.904911141887334,-5.582044154752974,3.816530026060855,-5.590308999181679,2.5414884741441965,4.094173561359665,-7.786458370819438,-8.278012306677777,0.6263137418333596,6
A/Nicaragua/7302_15/2017,2.6032639267979034,-7.810691271197379,-6.946818855061585,7.088390473317014,-6.854848309235119,4.090666750879665,4.170742730568625,-7.679589439159028,-11.189640718556506,-1.0728479854074011,-1
A/Nicaragua/9508_06/2017,5.142196077215258,-9.85724277337795,-8.413228629343537,4.633345120555547,-5.770310698881827,3.3875143053299497,6.502071065084012,-10.981154099470835,-6.032681837897249,0.11697134810085631,6
A/Georgia/11/2017,7.662906007230472,-8.050601545267005,-7.745391193634684,3.680292570083059,-7.14433445867773,6.332720267017921,5.171736974159834,-9.62342227197698,-7.226297277268476,-1.0339255331802708,-1
A/Sydney/707/2017,-0.02226565034115103,-7.34830314796023,-14.397696055030428,5.472726608576615,-4.488108345730557,-3.4716348730528384,1.933134628964762,-6.472949081890391,-9.892680775956029,-2.260247943063855,-1
A/Vermont/12/2018,0.6057527150711847,-10.831506013092882,-11.671366532860459,2.3776822779364575,-6.963263735164613,-0.7044110664741746,3.5047740713465116,-3.29146334442545,-5.771315066499207,-7.502819848600558,-1
A/Sydney/1000/2018,4.687951510016767,-5.951080591936512,-15.25251967956505,0.9341054585093321,-7.867036483723809,1.10985390370677,-2.178105273849159,-4.9261222576648676,-12.627308816554063,-6.400742025326846,-1
A/MaharashtraState/NIV1734102/2017,4.169477641748802,-8.885156910323225,-3.5914643161352893,-7.140109598317205,-7.164767395252064,0.8023887432403322,1.5083212962873895,-11.284054018222482,-11.257626919092683,0.03560287134469698,-1
A/Basel/USB002253.4/2017,3.35680812044184,-6.284042826768437,-4.533319971375665,0.9522349106944796,-5.168298595150806,-0.5161278378942215,1.9327373707454434,-4.698730175502921,-6.920817110616565,-1.7228591704410872,6
A/Basel/USB003319.4/2017,2.687485234323138,-5.725352089214196,-5.302480061570507,0.20006085217438924,-4.6304136188719855,0.6016983270241093,0.7882911527253461,-5.3439471258722655,-6.592248532880775,-0.26100259534561215,6
A/Japan/5638/2016,3.519613732324672,-6.459903332509987,-5.602854363021777,0.42570561046385474,-4.55836931107865,1.1251085730046586,1.1719670266594344,-5.161210236995332,-7.4579850999596875,0.014163809244479996,6
A/Basel/USB002889.4/2017,2.470280725327017,-5.630568869691377,-5.391535636117456,-0.6138379643467933,-4.396128689765225,0.03999362409425717,-0.010072985931154544,-5.73651095314108,-6.728752604686795,-0.7467603939451858,6
A/Israel/C4912/2017,0.17990201575286055,-5.83030358591197,-8.36265573651601,-0.2710140607628026,-6.497017760345182,-1.0693152753016837,0.13295239048318921,-7.243067500818223,-8.565739390734693,-3.1158725533899165,6
A/Thailand/CU-B21873/2017,0.6375483062231432,-5.743936923300411,-7.705530331157921,-0.4367675244230933,-5.886250464352626,-0.15597592336367824,-0.02298936579540564,-6.53638134558636,-8.210278026986272,-2.493648061204244,6
A/Israel/C6061/2017,-0.21766208770936968,-5.8180477580586265,-7.630055893007076,-0.585211774075178,-5.252771611911507,0.712801775314214,0.1509090789944756,-5.797664120673859,-8.817433045870647,-2.112671575913227,6
A/Thailand/CU-CN148/2017,0.8705007086437776,-5.71995956272293,-7.834975179253037,-0.530178931961642,-5.749671951364271,0.20464138247159602,-0.07132796200062745,-6.204194167708063,-8.418238573442624,-2.5291227432311207,6
A/Beijing/PUMCH12/2017,0.973064856674286,-5.915288005682469,-9.658904378447275,-0.21477483248966336,-4.940010754536623,-0.7788050375847977,0.2616199030117051,-6.713730853183825,-8.61570982717325,-2.5791033120015623,6
A/Germany/7025/2018,-0.8944641204837177,-6.385160921983444,-8.062376584418132,-0.8200529174805059,-5.2286157929701,1.1133252675526453,0.07083995280082006,-5.863629171929816,-9.774024138920716,-2.7608688885798163,6
A/Guam/7145/2018,-0.9139871568255132,-6.573569218839124,-8.08412258045025,-0.7212919303732239,-5.056022526425245,0.8940673004215336,0.20521615718078554,-5.893049806136688,-9.647410182238314,-2.864427038480819,6
A/Italy/6950/2018,-1.7816705993015944,-7.511037783095854,-9.119049586795954,-1.3672611515387383,-5.502519978820963,1.2537705580141103,0.07638106262836207,-6.11545372950531,-9.544194767813421,-3.104902635543026,6
A/Italy/7368/2018,-1.1197293564933093,-6.570980840219825,-8.149959912123292,-0.7636403331060718,-5.359347183744149,0.7900289470721403,0.1371660473087904,-5.970646128932805,-9.53526223300693,-2.5584720144630104,6
A/Shanghai/29/2017,0.8487529462286382,-4.006637018617023,-8.596493010529201,-2.2405476036851733,-6.330795659780504,0.5291639445188803,0.2814868535975983,-6.082233499066656,-8.734630582503723,-1.1807697557056,6
A/Shanghai/60/2017,0.9615290013661604,-4.035647712506309,-10.029863337312577,-2.925836129516354,-7.099138138801806,0.40627187192503017,0.19057023328767875,-6.310720459716133,-8.532434626636517,-1.2401305872741428,6
A/Shanghai/31/2017,0.8554493582719318,-3.7399265596031652,-8.113177534951646,-0.6441493926538222,-6.351268211714124,1.5725419774669729,1.1511677240468547,-4.968885711836437,-8.226358728409647,-0.5161298225460513,6
A/Japan/5823/2017,0.9408784601157008,-5.229087849980984,-7.486350772053041,1.005930948459212,-6.017096765929683,1.1163889867734826,0.6932158201091938,-5.084408228678293,-7.779319427219407,-1.914295410847942,6
A/Singapore/NHRC_RGN0208/2017,0.2129589592980222,-5.44180678802777,-7.7119534629469495,1.5876954319628473,-8.181069302275183,2.5411367905461586,1.2829829623630282,-5.240599357972845,-9.069949154672042,-3.2201153465704864,6
A/Japan/5605/2016,4.015190228362557,-9.86615592650578,-5.488783901628572,1.187086212626908,-3.636016852827366,0.011914122757044208,2.135772075968667,-3.1960875949177225,-8.24281570345747,-0.9900284399587922,6
A/Basel/USB002986.4/2017,2.1223042883581438,-6.571376243459296,-4.91430069598803,0.1031288353713654,-4.76813537953217,1.490123435754512,1.3848830417966105,-5.376761116167407,-7.675680472553077,0.1992940439876435,6
A/Israel/R83/2016,3.450322188874902,-6.489056888649603,-5.9349826570758575,0.5938645441545122,-4.613885497475026,0.5308254411159427,1.0122735521179027,-5.138890319790142,-7.312249801322083,0.5225901027756304,6
A/Basel/USB003311.4/2017,4.152306377285373,-6.926773225897904,-4.397389902611153,2.9523433840106823,-5.447684756245153,-2.2975602569177043,2.471738835596674,-4.518874817058656,-9.477322204371738,-1.941154399288442,-1
A/Singapore/NHRC_RGN0210/2017,1.852101066771306,-5.912141160593753,-10.756983195580425,-0.828081130690965,-5.2446519367155595,0.6100309114012561,-1.161469188492625,-5.499614717295201,-9.655635572768656,-4.191906850682685,6
A/Japan/6954/2018,-2.795514046948601,-8.31778197305773,-8.950747160321619,-0.5777564962572853,-5.125431108405266,0.5881975910829457,0.39923228726247506,-6.666096705216824,-10.848186236183263,-3.504685939778049,6
A/Japan/6473/2017,0.9654877426216595,-6.164372656013382,-9.181149426466392,-1.1413082507941548,-5.676937345042134,0.6638416516061839,0.02023918126599226,-6.615288790682983,-8.334138361489337,-3.5296513460353705,6
A/SouthKorea/7428/2018,1.7100427405990737,-5.841186781585291,-9.832562208883246,-0.9374148507040979,-5.1835464610871735,0.9812372383079937,-0.23355991262972509,-6.562056239957383,-9.701676658441084,-5.079294013831864,6
A/Seoul/1287/2018,-0.46766959148528675,-8.507264955040139,-13.223015155402765,-3.212653299216223,-2.653302808240964,2.262887070302719,1.4028909804917733,-9.705998074748322,-9.680216844375419,-6.500155686296295,-1
A/Israel/C3505/2017,2.7759576543505182,-8.672308112510956,-4.944036328487766,-0.8222668800119296,-7.877850726380375,0.4962226078081327,1.5745482921625216,-6.638674758722337,-6.828663113411542,2.1879415042808525,6
A/Israel/C3607/2017,1.167494078477234,-9.689024105724673,-3.883404284424224,0.4554543877310534,-5.668051060554852,0.3710813600216089,0.7429035864945127,-4.648011647868804,-11.230835393867537,2.7035711247005314,-1
A/Busan/1343/2018,0.17678028392027975,-11.194977217191727,-4.668791729872841,-4.257186941135154,-8.95439026212311,-1.9649881576836177,0.15328067606509213,-8.988863015947748,-9.700173814707048,2.2324145521430983,-1
A/Japan/6792/2018,3.616495072319253,-9.48875128278275,-7.105942566617606,-3.8212093145456247,-10.199189984768273,-4.303378878113632,-0.9195006594471872,-8.894431853250497,-8.339703205440639,2.3078226169659923,-1
A/SouthKorea/6968/2018,4.1123407424535525,-8.327775527987871,-5.79215574374884,-2.7300728699476426,-9.3900867007212,-3.9064523759943737,-1.2860577850858137,-7.706941890111523,-10.013230820160766,2.0205891773597187,6
A/SouthKorea/7182/2018,5.423436673457347,-8.781107243958035,-5.11039495387739,-2.567055850046707,-8.743417260736102,-3.330988538818726,-2.6657961632241403,-6.498550859707191,-12.771722822399946,2.186154895661282,-1
A/SouthKorea/7183/2018,5.718228374790431,-8.726853888670332,-4.790053988001142,-2.6228477762172973,-9.717236162305387,-3.7569025088535497,-3.224524060500003,-6.667281818294715,-13.667930962045494,2.3170639324737934,-1
A/China/585/2017,3.699591697066859,-7.6692219489121705,-5.480695772695921,-2.5493938638382287,-5.581313071453088,-1.0369862069218987,-0.37228769610460566,-6.789462461179268,-8.762581600940495,0.05691850191598119,6
A/Guangdong/SKLRD01/2017,3.1965603224407526,-7.072477940510371,-5.415487066882177,-2.0348688920156777,-5.2634689831322685,-0.7363321526199536,-0.21754097056172858,-6.557878885869763,-7.984102135659583,-0.09906696116825417,6
A/Seoul/739/2017,3.4206133285244893,-8.745783904600328,-5.613906603687724,-2.8294557726568343,-5.9036929675218115,-2.0454016697149258,-0.32813513244902404,-7.6113467843083535,-8.923689073625129,0.5292442595638814,6
A/Japan/6633/2018,5.160532228047492,-8.816305090131317,-5.158045296908562,-3.817807132597651,-5.861951597176053,-0.8631907250022336,-1.5311099114542508,-6.5629188797448155,-11.167046885470214,-0.09915578179821849,6
A/SouthCarolina/6380/2017,3.0581504791975975,-9.439191209274998,-5.632431095549141,-3.67126629535276,-7.597282407688722,-2.375309612416351,0.1726111613708518,-8.864663101895475,-8.01264876650843,0.6545032098086188,6
A/Washington/7196/2018,6.723675966230294,-7.72827581839369,-6.840866599792096,-4.116780614816368,-4.219497192177411,-2.6910083805081912,-0.701502124125184,-8.138771778021178,-11.30044865804881,0.2879383060993376,6
A/Incheon/1320/2018,4.542706531037943,-9.414574207017862,-7.773781137955378,-3.4993184141956295,-6.101656654905819,-2.7536497312433967,-0.8283155131949747,-7.320013605331322,-8.287036303121258,1.3482022706761156,6
A/China/S111/2017,4.043461311192426,-10.562415704360491,-6.759125530257682,-2.3905455795791415,-4.870576376130627,-4.128655831950522,-1.184498300288754,-7.1766248275457425,-11.106122459842961,1.6395936562115194,6
A/Shanghai/36/2017,5.430749888526118,-6.928166749503922,-6.762768815501063,-6.929047368732919,-8.813521417743079,-0.6685892362610675,-0.7470165164580489,-7.874005620296067,-9.510547818797635,2.6006851944423603,-1
A/Shanghai/44/2017,5.148081143156009,-7.574510465499965,-6.09111242535721,-6.970892298562157,-10.199115175942325,-1.3821116399706959,-0.37855498657587644,-8.950304815758026,-9.556773576717086,3.647320312275137,-1
A/Shanghai/51/2017,3.8025066903139955,-8.066422417541077,-5.836831891951992,-6.969515637229545,-7.809814885330316,-0.4824850333904006,-1.7547990411470882,-5.933434446278306,-13.090510815805159,3.7551039826064194,-1
A/Shanghai/62/2017,6.705602598358403,-7.200977701321931,-7.369925782212867,-6.521101426950781,-7.757076701684314,-1.7378785464317603,-2.3250656775683463,-6.147953665320474,-12.249600154507402,3.1764754059092293,-1
A/Japan/6632/2018,0.33912570567428485,-6.657635919222271,-11.175674982065365,-0.1483887027708314,-6.16122470906793,-1.802682461726742,-0.26826381848290665,-6.591672369828358,-8.16775509951546,-2.6200687634793693,6
A/Germany/7220/2018,-2.779956519162573,-4.9023972956719115,-9.046727752131039,-0.6722198278695881,-5.746877226121282,-4.347418843029927,1.239608993843061,-6.0861297295674355,-7.135377658333612,-3.1486295604843413,-1
A/Quebec/207/2018,-1.4130905211218525,-5.721092860697899,-7.394697957801764,-1.5336726759978851,-4.926780858846266,-0.7419393980436814,1.7242257038465414,-4.642201468964364,-11.639927077837623,-4.496067822299227,6
A/SouthKorea/6969/2017,-0.3459433237187586,-9.430915645986197,-12.630667330412813,-0.8592000886024778,-6.455137544379152,-3.728151606937711,-0.390557790102433,-4.475082762497753,-8.749069749024008,-6.05109733079837,-1
A/SouthKorea/7186/2018,0.44788920661631854,-8.326674010404185,-10.267290661618055,-0.23007875822790083,-5.071446863595066,-2.3171087482599875,0.0394202211334221,-4.046466908003111,-9.418237572827588,-5.3788457163083585,6
A/Basel/USB003316.4/2017,7.337571039901238,-8.901436967657657,-8.49202457854568,-1.2610467424726726,-4.925565128352586,6.287066143957306,-1.1170729550325291,-4.520604395252424,-6.734769381250449,-0.3179903730766771,-1
A/Ontario/014/2017,6.400844749634737,-8.669174659298111,-9.750897959340403,-0.9383169033645687,-3.938141026034777,4.308856551539326,1.069016448583362,-5.009689644441896,-6.315178487189871,0.4656064078493287,-1
A/Massachusetts/5992/2017,7.514594246625244,-8.271580646110934,-9.018560149669597,-2.142023633584101,-6.2935848226151965,6.300407037431285,0.7751077064128993,-5.307736595270386,-6.392783715934018,-0.26573072358505095,-1
A/California/5624/2016,3.420840443584407,-15.234394565057125,-12.674863118210848,0.5352747271685262,-5.178329539673538,2.431596692693223,0.8639035226254683,-4.274793028322177,-7.223064187722396,6.616587640808916,-1
A/Japan/5982/2017,5.626533069595955,-10.390676984831735,-11.728282747197545,0.05443084050255681,-3.3547568276321664,2.558730672760094,0.8708124285689307,-4.753216266817232,-6.071746482935509,2.0535669303634054,-1
A/Shanghai/30/2017,5.009634415535321,-7.556092058841704,-8.427186004198463,-8.101654246395261,-9.672373483718763,-1.4740049267466937,-1.0944690682863523,-8.095440147001204,-8.530650642499388,2.6224079468339756,-1
A/Shanghai/53/2017,4.754589349282836,-8.503334891512813,-9.21653766446096,-6.167912628535913,-9.161000397850616,-4.996366133223998,-1.2823272765652391,-7.80121848484828,-9.955948184802123,5.115668234487474,-1
A/Shanghai/58/2017,5.349865173088665,-8.12911005400193,-7.779101261218468,-8.79285113488133,-10.344538421517406,-1.6305057182739597,-1.9705257691606122,-7.829575854167445,-9.866735582689817,3.105801214362105,-1
A/Shanghai/35/2017,2.2883486257274965,-9.511257632980067,-8.827934590523586,-9.306475034272689,-9.225182214227384,-0.809475823844922,-0.4237772611508156,-8.29206572669885,-8.449272776035446,3.4490018698714895,-1
A/Shanghai/46/2017,1.3175208271941397,-10.076741519715071,-8.172765447462268,-7.559157425445731,-9.945809938366898,-4.405819834559417,-0.8491917812430139,-8.171614409324429,-10.471735319126559,5.526747780208984,-1
A/India/1730885/2017,3.7560484557836404,-10.242803739344334,-4.92184162830813,-4.014201849601882,-5.181392442854889,-0.8828147488965404,-0.7058775761451599,-7.517042606736195,-10.324969764857041,0.17651907182314566,6
A/India/1731439/2017,3.473367991113188,-9.089958010612097,-4.902998324252968,-3.5490459130877277,-5.466723776586596,-0.7049453090346371,-0.26230641815564576,-7.589526850739618,-9.309664619935077,-0.018896849101213815,6
A/India/1740982/2017,3.057127510389358,-11.668690853338257,-4.581155870980907,-6.472006419390109,-3.525359920789316,-0.5870819525584061,0.48169670805737635,-10.229384209445016,-12.331958756255537,0.17982848262592488,-1
A/India/1842584/2017,2.692167720957848,-9.922950845688858,-5.357664497674891,-4.522986381856777,-2.9655530703290434,-1.6157064294036931,0.4464929839971238,-8.6105549505399,-11.636649120284485,0.715720341264572,6
