,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
A/SouthKorea/9645/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,53,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,47,51,53,53,50,47,62,47,50,51,48,50,50,50,52,54,49,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,59,47,48,52,48,25,29,25,20,23,20,23,27,30,27,26,30,31,28,34,32,30,28,31,33,25,25,36,37,31,34,28,29,31,29,32,35,32,32,34,31,34,31,28,32,36,36,36,28,26,27,28,28,21,22,23,22,22,31,40,39,34,33,39,38,26,20,27,30,26,28,31,29,26,34,47,29,40,38,32,39,43,29,26,20,17,18,32,24,19,22,22,10,10,12,10,13,12,9,11,10,8,3,5,6,5,12,12,14,16,21,21,21,5,6,4,7,3,0,5,9,8,8,9,9,12,9,9,9,6,10,10,10,8,11,12,12,11,8,10,12,12,13,11,11,11,10,16,19,16,48,77,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,90,87,67,77,74,53
A/Germany/8752/2019,67,62,65,69,49,50,49,49,51,50,54,49,48,55,55,56,48,50,50,56,53,51,53,52,49,51,53,56,49,47,53,52,54,53,51,57,50,48,48,48,47,49,51,51,49,46,61,46,49,50,47,49,49,49,51,53,48,49,55,60,59,56,51,51,49,50,48,50,50,51,50,55,48,44,54,56,58,47,47,51,47,24,28,24,19,22,19,22,26,29,26,25,29,30,27,33,31,29,27,30,32,24,24,34,36,30,33,27,28,30,28,31,34,31,31,33,30,33,30,27,31,35,35,35,27,25,26,27,27,20,21,22,21,21,30,39,38,33,32,38,37,25,19,26,29,25,27,30,28,25,33,46,28,39,37,31,38,42,28,25,19,16,17,31,23,18,21,21,9,9,11,9,12,11,8,10,11,7,2,4,5,4,11,11,13,15,20,20,20,4,3,3,6,6,5,0,8,7,7,8,7,11,8,8,8,5,9,9,9,7,10,11,11,10,7,9,11,11,12,10,10,10,10,15,18,15,47,76,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,89,86,66,76,73,52
A/Germany/9676/2019,68,63,66,70,51,52,51,51,53,52,56,51,50,55,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,47,55,54,54,55,53,59,52,50,50,50,49,52,54,54,51,48,64,48,51,52,49,51,51,51,53,55,51,51,57,62,61,58,53,53,51,52,50,52,52,53,52,57,50,46,56,58,60,49,49,53,49,26,30,26,21,24,21,23,27,31,28,27,31,32,29,35,33,31,29,32,36,26,26,37,38,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,32,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,28,29,27,29,32,30,27,35,48,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,11,11,13,11,14,13,10,12,15,9,6,8,9,8,13,13,15,17,22,22,22,8,9,7,10,10,9,8,0,5,5,6,12,13,10,10,10,7,11,11,11,9,12,13,13,12,9,11,13,13,14,10,12,12,12,17,20,17,49,78,88,80,83,82,87,88,87,89,90,89,92,91,95,93,97,94,94,96,95,91,93,92,91,91,88,68,76,73,54
A/Italy/8442/2019,68,63,66,70,50,51,50,50,52,51,55,48,49,54,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,59,48,48,52,48,24,28,24,20,23,20,23,27,30,26,25,29,31,28,34,32,30,28,31,35,25,25,36,37,31,34,28,29,31,29,32,35,32,32,34,31,34,31,28,31,36,36,36,28,26,26,27,27,21,21,22,22,22,31,40,39,34,33,39,38,26,20,27,28,26,28,31,29,26,34,47,29,40,38,32,39,43,29,26,20,17,18,32,24,19,22,22,10,10,12,10,13,12,9,11,14,8,5,7,8,7,12,12,14,16,21,21,21,7,8,6,9,9,8,7,5,0,4,5,11,12,9,9,9,6,10,10,10,8,11,12,12,11,8,10,12,12,13,9,11,11,11,16,19,16,48,77,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,90,87,67,77,74,53
A/Japan/NHRC-OID_FDX70557/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,54,56,57,49,49,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,59,48,48,52,48,25,29,25,20,23,20,23,27,30,27,26,30,31,28,34,32,30,28,31,35,25,25,36,37,31,34,28,29,31,29,32,35,32,32,34,31,34,31,28,31,36,36,36,28,26,27,28,28,21,22,23,22,22,31,40,39,34,33,39,38,26,20,27,28,26,28,31,29,26,34,47,29,40,38,32,39,43,27,24,18,15,16,30,24,17,20,20,10,10,12,10,13,12,9,11,14,8,5,7,8,7,12,12,14,16,21,21,21,7,8,6,9,9,8,7,5,4,0,5,11,12,9,9,9,5,10,10,10,8,11,12,12,11,8,10,12,12,13,9,11,11,11,16,19,16,48,77,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,90,87,67,77,74,53
A/Japan/8261/2019,69,64,67,71,51,52,51,51,53,52,56,51,50,55,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,51,48,64,48,51,52,49,51,51,51,53,55,51,51,57,62,61,58,53,53,51,52,50,52,52,53,52,57,50,46,54,58,60,49,49,53,49,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,37,38,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,32,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,28,29,27,29,32,30,27,35,48,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,11,11,13,11,14,13,10,12,15,9,6,8,9,8,13,13,15,17,22,22,22,8,9,7,10,10,9,8,6,5,5,0,12,13,10,10,10,7,11,11,11,9,12,13,13,12,9,11,13,13,14,10,12,12,12,15,20,17,49,76,88,80,83,82,87,88,87,89,90,89,92,91,95,93,97,94,94,96,95,91,93,92,91,91,88,68,78,75,54
A/Spain/9580/2019,70,65,68,72,52,53,52,52,54,53,57,52,51,58,58,59,51,53,53,59,56,54,56,55,52,54,56,59,52,50,56,55,57,56,54,60,53,51,51,51,50,51,53,53,52,49,64,49,52,53,50,52,52,52,54,56,51,52,58,63,62,59,54,54,52,53,51,53,53,54,53,58,51,47,57,59,61,50,50,54,50,27,31,27,22,25,22,25,29,32,29,28,32,33,30,36,34,32,30,33,35,27,27,38,39,33,36,30,31,33,31,34,37,34,34,36,33,36,33,31,34,38,38,38,30,28,29,30,30,24,24,25,24,24,33,40,41,36,35,41,40,28,22,29,32,28,30,33,31,28,36,49,31,42,40,34,41,45,32,29,23,20,21,35,27,22,25,25,13,13,15,13,16,15,12,14,15,11,6,8,9,8,15,15,17,19,24,24,24,4,8,7,10,10,9,7,12,11,11,12,0,15,12,12,12,9,13,13,13,11,14,15,15,14,11,13,15,15,16,14,14,14,14,19,22,19,48,78,89,81,84,83,88,89,88,90,91,90,93,92,96,94,98,95,95,97,96,92,94,93,92,92,89,69,79,76,55
A/England/8741/2019,70,65,68,72,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,59,48,48,52,48,29,33,29,24,27,24,27,31,32,31,30,34,35,32,38,36,34,32,35,39,29,27,38,41,35,38,32,33,35,33,36,39,36,34,38,35,36,35,32,36,40,40,40,32,30,31,32,32,25,26,27,26,26,33,42,41,36,35,41,40,30,24,31,34,30,32,35,33,30,38,49,33,44,42,36,43,47,33,30,24,21,22,36,28,23,26,26,10,10,12,10,13,12,7,11,18,12,9,11,12,11,12,12,14,16,25,25,25,11,12,10,13,13,12,11,13,12,12,13,15,0,7,7,7,5,6,6,8,6,11,12,8,15,12,14,16,12,17,15,15,15,15,20,23,20,50,79,89,81,84,83,86,89,88,90,91,90,93,92,96,94,98,95,95,97,96,92,94,93,92,90,87,67,79,76,55
A/Japan/7846/2019,67,62,65,69,49,50,49,49,51,50,54,49,48,55,55,56,48,50,50,56,53,51,53,52,49,51,53,56,49,47,53,52,54,53,51,57,50,48,48,48,47,50,52,52,49,46,62,46,49,50,47,49,49,49,51,53,49,49,55,60,59,56,51,51,49,50,48,50,50,51,50,55,48,44,54,56,58,47,47,51,47,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,35,36,32,35,29,30,32,30,33,36,33,31,35,32,33,32,27,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,28,31,27,29,32,30,27,35,46,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,7,7,9,7,10,9,4,8,15,9,6,8,9,8,9,9,11,13,22,22,22,8,9,7,10,10,9,8,10,9,9,10,12,7,0,4,4,2,5,5,5,3,8,9,7,12,9,11,13,9,14,12,12,12,12,17,20,17,47,76,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,89,86,66,76,73,54
A/Germany/8917/2019,67,62,65,69,49,50,49,49,51,50,54,49,48,55,55,56,48,50,50,56,53,51,53,52,49,51,53,56,49,47,53,52,54,53,51,57,50,48,48,48,47,50,52,52,49,46,62,46,49,50,47,49,49,49,51,53,49,49,55,60,59,56,51,51,49,50,48,50,50,51,50,55,48,44,54,56,58,47,47,51,47,26,28,26,21,24,21,24,28,29,28,27,31,32,29,35,33,31,29,32,36,26,26,35,38,32,35,29,30,32,30,33,36,33,29,35,32,33,32,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,30,41,40,35,34,40,39,27,21,28,31,27,29,32,30,27,35,46,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,7,7,9,7,10,9,4,8,15,9,6,8,9,8,9,9,11,13,22,22,22,8,9,7,10,10,9,8,10,9,9,10,12,7,4,0,4,2,5,5,5,3,8,9,7,10,9,11,13,9,14,12,12,12,12,17,20,17,47,76,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,87,91,90,89,89,86,66,76,73,54
A/Guam/8597/2019,67,62,65,69,49,50,49,49,51,50,54,49,48,55,55,56,48,50,50,56,53,51,53,52,49,51,53,56,49,47,53,52,54,53,51,57,50,48,48,48,47,50,52,52,49,46,62,46,49,50,47,49,49,49,51,53,49,49,55,60,59,56,51,51,49,50,48,50,50,51,50,55,48,44,54,56,58,47,47,51,47,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,35,38,32,35,29,30,32,30,33,36,33,31,35,32,33,32,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,28,31,27,29,32,30,27,35,46,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,7,7,9,7,10,9,4,8,15,9,6,8,9,8,9,9,11,13,22,22,22,8,9,7,10,10,9,8,10,9,9,10,12,7,4,4,0,2,5,5,5,3,8,9,7,12,9,11,13,9,14,12,12,12,12,17,20,17,47,76,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,89,86,66,76,73,54
A/Japan/NHRC-OID_FDX70577/2019,64,59,62,66,46,47,46,46,48,47,51,46,45,52,52,53,45,47,47,53,50,48,50,49,46,48,50,53,46,44,50,49,51,50,48,54,47,45,45,45,44,47,49,49,46,43,59,43,46,47,44,46,46,46,48,50,46,46,52,57,56,53,48,48,46,47,45,47,47,48,47,52,45,41,51,52,54,44,44,48,44,23,27,23,18,21,18,21,25,28,25,24,28,29,26,32,30,28,26,29,33,23,23,32,35,29,32,26,27,29,27,30,33,30,28,32,29,30,29,26,30,34,34,34,26,24,25,26,26,19,20,21,20,20,29,38,37,32,31,37,36,24,18,25,28,24,26,29,27,24,32,43,27,38,36,30,37,41,27,24,18,15,16,30,22,17,20,20,4,4,6,4,7,6,1,5,12,6,3,5,6,5,6,6,8,10,19,19,19,5,6,4,7,7,6,5,7,6,5,7,9,5,2,2,2,0,3,3,2,1,5,6,5,9,6,8,10,6,11,9,9,9,9,14,17,14,44,73,82,75,78,77,82,83,82,84,85,84,87,86,90,88,92,89,89,91,90,86,88,87,86,86,83,63,73,70,51
A/SouthKorea/8832/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,59,48,48,52,48,27,31,27,22,25,22,25,29,30,29,28,32,33,30,36,34,32,30,33,37,27,27,36,39,33,36,30,31,33,31,34,37,34,32,36,33,34,33,30,34,38,38,38,30,28,29,30,30,23,24,25,24,24,31,40,39,34,33,39,38,28,22,29,32,28,30,33,31,28,36,47,31,42,40,34,41,45,31,28,22,19,20,34,26,21,24,24,8,8,10,8,11,10,5,9,16,10,7,9,10,9,10,10,12,14,23,23,23,9,10,8,11,11,10,9,11,10,10,11,13,6,5,5,5,3,0,2,6,4,9,10,4,13,10,12,14,10,15,13,13,13,13,18,21,18,48,77,85,77,80,79,84,85,84,86,87,86,89,88,92,90,94,91,91,93,92,88,90,89,88,86,83,63,77,74,55
A/SouthKorea/8824/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,59,48,48,52,48,27,31,27,22,25,22,25,29,30,29,28,32,33,30,36,34,32,30,33,37,27,27,36,39,33,36,30,31,33,31,34,37,34,32,36,33,34,33,30,34,38,38,38,30,28,29,30,30,23,24,25,24,24,31,40,39,34,33,39,38,28,22,29,32,28,30,33,31,28,36,47,31,42,40,34,41,45,31,28,22,19,20,34,26,21,24,24,8,8,10,8,11,10,5,9,16,10,7,9,10,9,10,10,12,14,23,23,23,9,10,8,11,11,10,9,11,10,10,11,13,6,5,5,5,3,2,0,6,4,9,10,4,13,10,12,14,10,15,13,13,13,13,18,21,18,48,77,85,77,80,79,84,85,84,86,87,86,89,88,92,90,94,91,91,93,92,88,90,89,88,86,83,63,77,74,55
A/Germany/9343/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,50,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,54,58,48,48,52,48,27,31,27,22,25,22,25,29,32,29,28,32,33,30,36,34,32,30,33,37,27,27,36,39,33,36,30,31,33,31,34,37,34,32,36,33,32,33,30,34,38,38,38,30,26,29,30,30,23,24,25,24,24,33,42,41,36,35,41,40,28,22,29,32,28,30,33,31,28,36,47,31,42,40,34,41,45,31,28,22,19,20,34,26,21,24,24,8,8,10,8,11,10,3,9,16,10,7,9,10,9,10,10,12,14,23,23,23,9,10,8,11,11,10,9,11,10,10,11,13,8,5,5,5,2,6,6,0,4,9,10,8,13,8,10,14,10,15,13,13,13,13,18,21,18,48,77,85,79,80,81,86,87,86,86,87,86,89,88,92,90,94,91,91,93,92,88,90,89,88,90,87,67,77,74,55
A/Japan/8142/2019,65,60,63,67,47,48,47,47,49,48,52,47,46,53,53,54,46,48,48,54,51,49,51,50,47,49,51,54,47,45,51,50,52,51,49,55,48,46,46,46,45,48,50,50,47,44,60,44,47,48,45,47,47,47,49,51,47,47,53,58,57,54,49,49,47,48,46,48,48,49,48,53,46,42,52,54,56,45,45,49,45,25,29,25,20,23,20,23,27,30,26,26,30,31,28,34,32,30,28,31,35,25,25,34,37,31,34,28,29,31,29,32,35,32,30,34,31,32,31,28,32,36,36,36,28,26,27,28,28,21,22,23,22,22,31,40,39,34,33,39,38,26,20,27,30,26,28,31,29,26,34,45,29,40,38,32,39,43,29,26,20,17,18,32,24,19,22,22,6,6,8,6,9,8,3,7,14,8,5,7,8,7,8,8,10,12,21,21,21,7,8,6,9,9,8,7,9,8,8,9,11,6,3,3,3,1,4,4,4,0,7,8,6,11,8,9,12,8,13,11,11,11,11,16,19,16,46,74,84,76,79,78,83,84,83,85,86,85,88,87,91,89,93,90,90,92,91,87,89,88,87,87,84,64,74,71,53
A/Japan/8003/2019,69,64,65,71,51,52,51,51,53,52,56,51,50,57,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,51,48,64,48,51,52,49,51,51,51,53,55,51,51,57,62,61,58,53,53,51,52,50,52,52,53,52,57,50,46,56,58,60,49,49,51,47,28,32,28,23,26,23,26,30,33,30,29,33,34,31,37,35,33,31,34,38,28,28,37,40,34,37,31,32,34,32,35,38,35,33,37,34,35,34,31,35,39,39,39,31,29,30,31,31,24,25,26,25,25,34,43,42,37,36,42,41,29,23,30,33,29,31,34,32,29,37,48,32,43,41,35,42,46,32,29,23,20,21,35,27,22,25,25,9,9,11,9,12,11,8,10,17,11,8,10,11,10,11,11,13,15,24,24,24,10,11,9,12,12,11,10,12,11,11,12,14,11,8,8,8,5,9,9,9,7,0,11,11,14,11,13,15,11,16,14,14,14,14,19,22,17,49,78,88,80,83,82,87,88,87,89,90,89,92,91,95,93,95,94,94,96,93,91,93,92,91,91,88,68,78,75,56
A/SouthKorea/9578/2019,70,65,68,72,52,53,52,52,54,53,57,52,51,58,58,59,51,53,53,59,56,54,56,55,52,52,56,59,52,50,56,55,57,56,54,60,53,51,51,51,50,53,55,55,50,45,65,49,52,53,50,52,52,52,54,56,52,52,58,63,62,59,54,54,52,53,51,53,53,54,53,58,51,47,57,59,61,50,50,54,50,29,33,29,24,27,24,27,31,34,31,28,34,35,32,36,34,32,30,35,39,29,29,38,37,35,38,32,33,35,33,36,39,36,34,38,35,36,33,32,34,40,40,40,32,30,29,32,32,25,26,27,26,26,35,44,43,38,37,43,42,30,24,31,34,28,30,33,31,28,36,49,33,44,42,36,41,45,33,30,24,21,22,36,28,23,26,26,10,10,12,10,13,12,9,11,18,12,9,11,12,11,12,12,14,14,23,23,23,11,12,10,13,13,12,11,13,12,12,13,15,12,9,9,9,6,10,10,10,8,11,0,12,15,12,14,16,12,17,15,15,15,15,20,21,20,50,77,89,81,84,83,88,89,88,90,91,90,93,90,94,92,96,93,93,95,94,92,94,93,92,90,89,67,79,76,55
A/SouthKorea/9704/2019,70,65,68,72,52,53,52,52,54,53,57,52,51,58,58,59,51,53,53,59,56,54,56,55,52,54,56,59,52,50,56,55,57,56,54,60,53,51,51,51,50,53,55,55,52,49,65,49,52,53,50,52,52,52,54,56,52,52,58,63,62,59,54,54,52,53,51,53,53,54,53,58,51,47,57,59,61,50,50,54,50,29,33,29,24,27,24,27,31,32,31,30,34,35,32,38,36,34,32,35,39,29,29,38,41,35,38,32,33,35,33,36,39,36,34,38,35,36,35,32,36,40,40,40,32,30,31,32,32,25,26,27,26,26,33,42,41,36,35,41,40,30,24,31,34,30,32,35,33,30,38,49,33,44,42,36,43,47,33,30,24,21,22,36,28,23,26,26,10,10,12,10,13,12,7,11,18,12,9,11,12,11,12,12,14,16,25,25,25,11,12,9,13,13,12,11,13,12,12,13,15,8,7,7,7,5,4,4,8,6,11,12,0,15,12,14,16,12,17,15,15,15,15,20,23,20,50,79,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,88,85,65,79,76,57
A/Italy/9062/2019,67,62,65,69,51,52,51,51,53,52,56,51,50,57,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,51,48,64,48,51,52,49,51,51,51,53,55,51,51,57,62,61,58,53,53,51,52,50,52,52,53,51,57,50,46,56,58,58,51,49,53,49,26,30,26,21,22,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,37,38,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,38,35,34,38,39,27,21,28,31,27,29,31,30,27,35,46,30,41,39,33,40,44,28,27,21,18,19,33,25,20,23,23,13,13,15,13,16,15,12,14,17,9,8,10,11,10,15,15,17,19,22,22,22,10,11,9,12,12,11,10,12,11,11,12,14,15,12,10,12,9,13,13,13,11,14,15,15,0,7,11,7,15,16,12,12,12,12,19,20,19,49,78,88,80,83,82,87,88,87,89,90,89,92,91,95,93,97,94,94,96,95,91,93,92,91,92,89,68,76,73,54
A/Japan/9505/2019,66,61,64,68,48,49,48,48,50,49,53,48,47,54,54,55,47,49,49,55,52,48,52,51,48,50,52,55,48,46,52,51,53,52,50,56,49,47,47,47,46,49,51,51,48,45,61,45,48,49,46,48,48,48,50,52,48,48,54,59,58,55,50,50,48,49,47,49,49,50,49,54,47,43,53,53,57,48,46,50,46,23,27,23,18,21,18,21,25,28,25,24,28,29,26,32,30,28,26,29,33,23,23,34,35,29,32,26,27,29,27,30,33,30,30,32,29,30,29,26,30,34,34,34,26,24,25,26,26,19,20,21,20,20,29,38,37,32,31,37,36,24,18,25,28,24,26,29,27,24,32,45,27,38,36,30,37,41,27,24,18,15,16,30,22,17,20,20,10,10,12,10,13,12,9,11,14,6,5,7,8,7,12,12,14,16,19,19,19,7,8,6,9,9,8,7,9,8,8,9,11,12,9,9,9,6,10,10,8,8,11,12,12,7,0,6,8,12,13,9,9,9,9,16,17,16,46,75,85,77,78,79,84,85,84,84,85,84,87,86,90,88,92,89,89,91,90,86,88,87,86,89,86,65,75,72,51
A/Japan/NHRC-OID_FDX70521/2018,66,61,64,68,48,49,48,48,50,49,53,48,47,54,54,55,47,49,49,55,52,48,52,51,48,50,52,55,48,46,52,51,51,52,50,56,49,47,47,47,46,49,51,51,48,45,61,45,48,49,46,48,48,48,50,52,48,48,54,59,58,55,50,50,48,49,47,49,49,50,49,54,47,43,53,53,57,48,46,50,46,25,29,25,20,23,20,23,27,30,25,26,30,29,28,34,32,29,28,31,35,25,25,36,37,29,32,26,27,29,27,30,33,30,30,32,29,30,31,28,32,36,36,36,26,26,27,28,28,21,22,23,21,22,31,40,39,34,33,39,38,26,20,27,30,26,28,31,29,26,34,47,29,40,38,32,39,43,29,26,20,17,18,32,24,19,22,22,12,12,14,12,15,14,11,13,14,8,7,9,10,9,14,14,16,18,21,21,21,9,10,8,11,11,10,9,11,10,10,11,13,14,11,11,11,8,12,12,10,9,13,14,14,11,6,0,12,14,15,11,11,11,11,18,19,18,48,75,85,77,78,79,84,85,84,84,85,84,87,86,90,88,92,89,89,91,90,86,88,87,86,89,84,65,75,72,53
A/Italy/8139/2019,70,65,68,72,52,53,52,52,54,53,57,52,51,58,58,59,51,53,53,59,56,54,56,55,52,54,56,59,52,50,56,55,57,56,54,60,53,51,49,49,50,53,55,55,52,49,65,49,52,53,50,52,52,52,54,56,52,52,58,63,62,59,54,54,52,53,51,53,53,54,53,58,51,47,57,59,59,52,50,54,50,27,31,27,22,25,22,25,29,32,29,28,32,33,30,36,34,32,30,33,37,27,27,38,39,33,36,30,31,33,31,34,37,34,34,36,33,36,33,30,34,38,38,38,30,28,29,30,30,23,24,25,24,24,33,42,41,36,35,41,40,28,22,29,32,28,30,33,31,28,36,49,31,40,40,34,41,45,29,28,22,19,20,34,26,21,24,24,14,14,16,14,17,16,13,15,18,10,9,11,12,11,16,16,18,20,23,23,23,11,12,10,13,13,12,11,13,12,12,13,15,16,13,13,13,10,14,14,14,12,15,16,16,7,8,12,0,16,17,13,13,13,13,20,21,20,50,79,89,81,84,83,88,89,88,90,91,90,93,92,96,94,98,95,93,97,96,92,94,91,92,93,90,69,77,74,55
A/Guam/9841/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,56,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,57,48,48,52,48,27,31,27,22,25,22,25,29,32,29,27,32,33,30,36,34,32,30,33,37,27,27,36,39,33,36,30,31,33,31,34,37,34,32,36,33,34,33,30,34,38,38,38,30,28,29,30,30,23,24,25,24,24,33,42,41,36,35,41,40,28,22,29,32,28,30,33,31,28,36,47,31,42,40,34,41,45,33,30,24,21,22,36,28,23,26,26,6,6,8,6,9,8,9,9,18,12,9,11,12,11,12,12,12,14,25,25,25,11,12,10,13,13,12,11,13,12,12,13,15,12,9,9,9,6,10,10,10,8,11,12,12,15,12,14,16,0,17,15,15,15,15,18,23,20,48,75,85,77,80,79,84,85,84,86,87,86,89,88,92,90,94,91,91,93,92,88,90,89,88,90,87,67,79,76,55
A/Homosapien/China/LS329/2019,73,68,71,75,55,56,55,55,57,56,60,55,54,61,61,62,54,56,56,62,59,57,59,58,55,57,59,62,55,53,59,58,60,59,57,63,56,52,54,54,53,56,58,58,55,52,68,52,55,56,53,55,55,55,57,59,55,55,61,66,65,62,57,57,55,56,54,56,56,57,56,61,52,50,60,62,64,53,53,57,53,30,34,30,25,28,25,28,32,35,32,31,35,36,33,39,37,35,33,36,40,30,30,41,42,36,39,33,34,36,34,37,40,37,37,39,36,39,36,33,37,39,39,39,33,31,32,33,33,26,27,28,27,27,36,43,44,39,38,44,43,31,25,32,35,31,33,36,34,31,39,50,30,45,43,37,44,48,34,31,25,22,23,37,29,24,27,27,15,15,17,15,18,17,14,16,19,13,10,12,13,12,17,17,19,21,26,26,26,12,13,11,14,14,13,12,14,13,13,14,16,17,14,14,14,11,15,15,15,13,16,17,17,16,13,15,17,17,0,16,10,16,16,21,24,19,51,80,90,82,85,84,87,88,87,91,92,91,94,92,96,94,98,95,95,97,96,93,95,94,93,95,92,72,82,79,58
